input_channel,switch_mzi,port,feature_coefficient,upload_voltage,mode,input_reference_power_uw,target_chip_power_uw,target_leak_power,reference_fraction_of_max,target_fraction_of_max,p_on_leak,p_off_leak,chip_power_max_uw,scan_path,local_sample_row,sample_index
4,4,48,0.0671874061227,4.039,scan-leak-fixed-power,120.0,8.062488734723999,163.263421265276,0.7031550306361986,0.047243162610573826,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,29,29
5,5,44,0.0684326291084,3.825,scan-leak-fixed-power,120.0,8.211915493008,206.33924750699197,0.5598309355182064,0.038310702773726016,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,29,29
6,6,46,0.0826055258512,4.182,scan-leak-fixed-power,120.0,9.912663102144,186.47894889785601,0.612189035204353,0.050570197173394366,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,29,29
7,7,42,0.163717910647,3.793,scan-leak-fixed-power,120.0,19.64614927764,221.44176072236,0.49989645004587824,0.08184200234136359,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,29,29
8,8,49,0.458414793015,3.941,scan-leak-fixed-power,120.0,55.0097751618,159.3479768382,0.5619796231382841,0.2576197726195842,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,29,29
1,1,43,0.3063403368,3.964,scan-leak-fixed-power,120.0,36.760840416,199.61402958400004,0.5095663461173611,0.15610072609153777,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,30,30
2,2,45,2.60366832663e-05,4.261,scan-leak-fixed-power,120.0,0.003124401991956,224.10558159800803,0.537948674337334,1.4006399247247131e-05,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,30,30
3,3,41,0.261032521725,3.791,scan-leak-fixed-power,120.0,31.323902607,170.601061393,0.5961310239221619,0.15560958445290823,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,30,30
4,4,48,0.255366146564,3.884,scan-leak-fixed-power,120.0,30.643937587679996,140.68197241232,0.7031550306361986,0.17956199061065736,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,30,30
5,5,44,3.88562839362e-05,3.977,scan-leak-fixed-power,120.0,0.0046627540723440004,214.54650024592763,0.5598309355182064,2.1752949786763904e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,30,30
6,6,46,0.0598351880908,4.201,scan-leak-fixed-power,120.0,7.1802225708959995,189.211389429104,0.612189035204353,0.03663044606857784,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,30,30
7,7,42,0.0587401017547,3.884,scan-leak-fixed-power,120.0,7.048812210564,234.039097789436,0.49989645004587824,0.029363968342508193,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,30,30
8,8,49,0.0586207024753,4.187,scan-leak-fixed-power,120.0,7.034484297035999,207.32326770296402,0.5619796231382841,0.032943640285170564,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,30,30
1,1,43,0.0621624849737,4.096,scan-leak-fixed-power,120.0,7.459498196844,228.91537180315603,0.5095663461173611,0.03167591033362367,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,31,31
2,2,45,0.037451505661,4.07,scan-leak-fixed-power,120.0,4.49418067932,219.61452532067997,0.537948674337334,0.020146987822272106,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,31,31
3,3,41,0.0474499091506,4.025,scan-leak-fixed-power,120.0,5.6939890980720005,196.23097490192802,0.5961310239221619,0.02828636292696074,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,31,31
4,4,48,0.073231652379,4.031,scan-leak-fixed-power,120.0,8.787798285480001,162.53811171452,0.7031550306361986,0.051493204772095194,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,31,31
5,5,44,0.0761994868517,3.816,scan-leak-fixed-power,120.0,9.143938422204,205.40722457779597,0.5598309355182064,0.04265883001019448,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,31,31
6,6,46,0.0779853612185,4.186,scan-leak-fixed-power,120.0,9.35824334622,187.03336865378,0.612189035204353,0.04774178304441648,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,31,31
7,7,42,0.154640972614,3.799,scan-leak-fixed-power,120.0,18.55691671368,222.53099328631998,0.49989645004587824,0.07730447324138047,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,31,31
8,8,49,0.470878571272,3.936,scan-leak-fixed-power,120.0,56.50542855264,157.85232344736,0.5619796231382841,0.2646241620273322,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,31,31
1,1,43,3.0245322705e-05,4.318,scan-leak-fixed-power,120.0,0.0036294387246,236.37124056127544,0.5095663461173611,1.541199857792731e-05,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,32,32
2,2,45,0.346302837133,3.846,scan-leak-fixed-power,120.0,41.55634045596,182.55236554404,0.537948674337334,0.18629315215495498,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,32,32
3,3,41,0.26369959116,3.789,scan-leak-fixed-power,120.0,31.643950939200003,170.2810130608,0.5961310239221619,0.1571995072860663,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,32,32
4,4,48,0.217562794685,3.909,scan-leak-fixed-power,120.0,26.1075353622,145.2183746378,0.7031550306361986,0.15298037356202815,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,32,32
5,5,44,9.97245369945e-05,3.976,scan-leak-fixed-power,120.0,0.01196694443934,214.53919605556064,0.5598309355182064,5.5828880839750926e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,32,32
6,6,46,0.0548947267234,4.212,scan-leak-fixed-power,120.0,6.587367206808,189.804244793192,0.612189035204353,0.033605949790604855,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,32,32
7,7,42,0.0618380382657,3.881,scan-leak-fixed-power,120.0,7.420564591884,233.667345408116,0.49989645004587824,0.030912615806824608,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,32,32
8,8,49,0.055572129786,4.19,scan-leak-fixed-power,120.0,6.66865557432,207.68909642568,0.5619796231382841,0.031230404554128087,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,32,32
1,1,43,0.308987349272,3.963,scan-leak-fixed-power,120.0,37.07848191264,199.29638808736004,0.5095663461173611,0.15744955456502188,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,33,33
2,2,45,5.20563553437e-05,4.261,scan-leak-fixed-power,120.0,0.006246762641244,224.10245923735874,0.537948674337334,2.8003647347976604e-05,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,33,33
3,3,41,0.25741481781,3.793,scan-leak-fixed-power,120.0,30.889778137199997,171.0351858628,0.5961310239221619,0.15345295891381205,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,33,33
4,4,48,0.258197247982,3.882,scan-leak-fixed-power,120.0,30.98366975784,140.34224024216,0.7031550306361986,0.18155269381496536,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,33,33
5,5,44,0.000426118611358,3.973,scan-leak-fixed-power,120.0,0.05113423336296,214.500028766637,0.5598309355182064,0.00023855438083826815,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,33,33
6,6,46,0.0567568093538,4.208,scan-leak-fixed-power,120.0,6.810817122456,189.580794877544,0.612189035204353,0.03474589635958022,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,33,33
7,7,42,0.0605970956385,3.882,scan-leak-fixed-power,120.0,7.27165147662,233.81625852338,0.49989645004587824,0.03029227299277672,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,33,33
8,8,49,0.0575684942305,4.188,scan-leak-fixed-power,120.0,6.90821930766,207.44953269234,0.5619796231382841,0.032352320692294864,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,33,33
1,1,43,3.00144020002e-05,4.318,scan-leak-fixed-power,120.0,0.003601728240024,236.37126827176002,0.5095663461173611,1.5294329158139526e-05,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,34,34
2,2,45,0.347196489573,3.846,scan-leak-fixed-power,120.0,41.663578748759996,182.44512725124,0.537948674337334,0.1867738913003713,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,34,34
3,3,41,0.267340689898,3.787,scan-leak-fixed-power,120.0,32.08088278776,169.84408121224,0.5961310239221619,0.1593700792049519,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,34,34
4,4,48,0.218822821975,3.908,scan-leak-fixed-power,120.0,26.258738637,145.067171363,0.7031550306361986,0.15386636808973056,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,34,34
5,5,44,0.000104348131572,3.976,scan-leak-fixed-power,120.0,0.01252177578864,214.53864122421135,0.5598309355182064,5.841731211752965e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,34,34
6,6,46,0.0535099357367,4.215,scan-leak-fixed-power,120.0,6.421192288404,189.970419711596,0.612189035204353,0.0327581959324973,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,34,34
7,7,42,0.0573010146618,3.885,scan-leak-fixed-power,120.0,6.876121759416,234.21178824058399,0.49989645004587824,0.02864457381346064,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,34,34
8,8,49,0.0556947477162,4.189,scan-leak-fixed-power,120.0,6.683369725944,207.674382274056,0.5619796231382841,0.03129931333233188,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,34,34
1,1,43,3.39655125572e-05,4.318,scan-leak-fixed-power,120.0,0.0040758615068640005,236.37079413849318,0.5095663461173611,1.730768212777575e-05,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,35,35
2,2,45,0.348066568375,3.845,scan-leak-fixed-power,120.0,41.767988205,182.340717795,0.537948674337334,0.18724194903847624,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,35,35
3,3,41,0.262375354767,3.79,scan-leak-fixed-power,120.0,31.48504257204,170.43992142796003,0.5961310239221619,0.1564100888891922,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,35,35
4,4,48,0.214045494795,3.912,scan-leak-fixed-power,120.0,25.6854593754,145.6404506246,0.7031550306361986,0.1505071664501185,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,35,35
5,5,44,0.000145867918036,3.976,scan-leak-fixed-power,120.0,0.017504150164319998,214.53365884983566,0.5598309355182064,8.166137301618692e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,35,35
6,6,46,0.0562241747975,4.209,scan-leak-fixed-power,120.0,6.7469009757,189.64471102430002,0.612189035204353,0.034419823324442426,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,35,35
7,7,42,0.0626906752586,3.88,scan-leak-fixed-power,120.0,7.522881031032,233.565028968968,0.49989645004587824,0.03133884601275311,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,35,35
8,8,49,0.0564178340137,4.189,scan-leak-fixed-power,120.0,6.770140081644,207.587611918356,0.5619796231382841,0.03170567309729739,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,35,35
1,1,43,0.0702674090862,4.092,scan-leak-fixed-power,120.0,8.432089090344,227.94278090965605,0.5095663461173611,0.03580590689918879,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,36,36
2,2,45,0.0394977554679,4.06,scan-leak-fixed-power,120.0,4.739730656148,219.368975343852,0.537948674337334,0.021247765193256985,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,36,36
3,3,41,0.0644829720259,3.975,scan-leak-fixed-power,120.0,7.737956643108,194.18700735689202,0.5961310239221619,0.038440300139343894,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,36,36
4,4,48,0.0793687924743,4.024,scan-leak-fixed-power,120.0,9.524255096915999,161.801654903084,0.7031550306361986,0.055808565703824496,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,36,36
5,5,44,0.0733977332711,3.819,scan-leak-fixed-power,120.0,8.807727992532,205.74343500746798,0.5598309355182064,0.0410903216820757,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,36,36
6,6,46,0.0807196125388,4.184,scan-leak-fixed-power,120.0,9.686353504656001,186.705258495344,0.612189035204353,0.04941566172219717,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,36,36
7,7,42,0.149380579591,3.802,scan-leak-fixed-power,120.0,17.925669550920002,223.16224044908,0.49989645004587824,0.07467482144333668,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,36,36
8,8,49,0.442885130644,3.949,scan-leak-fixed-power,120.0,53.14621567728,161.21153632272,0.5619796231382841,0.2488924188128648,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,36,36
1,1,43,0.081583917141,4.085,scan-leak-fixed-power,120.0,9.79007005692,226.58479994308004,0.5095663461173611,0.04157241855948091,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,37,37
2,2,45,0.0551824569702,3.998,scan-leak-fixed-power,120.0,6.6218948364240005,217.486811163576,0.537948674337334,0.029685329573796063,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,37,37
3,3,41,0.297293394804,3.772,scan-leak-fixed-power,120.0,35.67520737648,166.24975662352,0.5961310239221619,0.17722581584980407,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,37,37
4,4,48,2.18448240048e-05,4.23,scan-leak-fixed-power,120.0,0.002621378880576,171.32328862111942,0.7031550306361986,1.536029789233751e-05,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,37,37
5,5,44,0.292883038521,3.665,scan-leak-fixed-power,120.0,35.14596462252,179.40519837747996,0.5598309355182064,0.1639649854526263,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,37,37
6,6,46,0.209573730826,4.085,scan-leak-fixed-power,120.0,25.14884769912,171.24276430088,0.612189035204353,0.12829874007854572,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,37,37
7,7,42,2.35764218814e-05,3.995,scan-leak-fixed-power,120.0,0.0028291706257679997,241.08508082937422,0.49989645004587824,1.1785769603295824e-05,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,37,37
8,8,49,0.0634380728006,4.183,scan-leak-fixed-power,120.0,7.612568736072,206.745183263928,0.5619796231382841,0.035650904245100215,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,37,37
1,1,43,0.3091981709,3.963,scan-leak-fixed-power,120.0,37.103780508,199.27108949200004,0.5095663461173611,0.15755698217168437,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,38,38
2,2,45,4.87897887069e-05,4.261,scan-leak-fixed-power,120.0,0.005854774644828,224.10285122535515,0.537948674337334,2.624640215607548e-05,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,38,38
3,3,41,0.269722700119,3.786,scan-leak-fixed-power,120.0,32.36672401428,169.55823998572,0.5961310239221619,0.1607900693969897,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,38,38
4,4,48,0.258665144444,3.882,scan-leak-fixed-power,120.0,31.039817333280002,140.28609266671998,0.7031550306361986,0.18188169756603756,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,38,38
5,5,44,0.000392276822822,3.973,scan-leak-fixed-power,120.0,0.047073218738639996,214.50408978126134,0.5598309355182064,0.00021960870070254995,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,38,38
6,6,46,0.0520219951868,4.218,scan-leak-fixed-power,120.0,6.2426394224160004,190.148972577584,0.612189035204353,0.03184729504281259,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,38,38
7,7,42,0.0565736927092,3.886,scan-leak-fixed-power,120.0,6.788843125104,234.299066874896,0.49989645004587824,0.028280988151315464,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,38,38
8,8,49,0.0533771552145,4.191,scan-leak-fixed-power,120.0,6.405258625739999,207.95249337426,0.5619796231382841,0.0299968735716384,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,38,38
1,1,43,0.0365317389369,4.176,scan-leak-fixed-power,120.0,4.3838086724280005,231.99106132757206,0.5095663461173611,0.018615344727389464,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,39,39
2,2,45,0.0612217150629,3.994,scan-leak-fixed-power,120.0,7.346605807548,216.76210019245198,0.537948674337334,0.03293414045874504,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,39,39
3,3,41,2.26921620197e-05,4.164,scan-leak-fixed-power,120.0,0.002723059442364,201.92224094055766,0.5961310239221619,1.3527501779811354e-05,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,39,39
4,4,48,0.338008582592,3.833,scan-leak-fixed-power,120.0,40.56102991104,130.76488008895998,0.7031550306361986,0.23767243524777582,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,39,39
5,5,44,0.218278869987,3.706,scan-leak-fixed-power,120.0,26.19346439844,188.35769860155997,0.5598309355182064,0.12219926398867915,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,39,39
6,6,46,0.293007284403,4.036,scan-leak-fixed-power,120.0,35.16087412836,161.23073787164,0.612189035204353,0.17937584674652005,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,39,39
7,7,42,3.21054176311e-05,3.995,scan-leak-fixed-power,120.0,0.0038526501157320004,241.08405734988426,0.49989645004587824,1.604938430102724e-05,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,39,39
8,8,49,0.0528969317675,4.192,scan-leak-fixed-power,120.0,6.3476318121,208.01012018790001,0.5619796231382841,0.029726997779871176,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,39,39
1,1,43,0.0633906945586,4.096,scan-leak-fixed-power,120.0,7.606883347031999,228.76798665296803,0.5095663461173611,0.03230176460406748,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,40,40
2,2,45,0.0744380354881,3.987,scan-leak-fixed-power,120.0,8.932564258572,215.17614174142798,0.537948674337334,0.04004384251109881,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,40,40
3,3,41,0.062014002353,3.982,scan-leak-fixed-power,120.0,7.44168028236,194.48328371764,0.5961310239221619,0.036968470720205246,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,40,40
4,4,48,0.0300112459809,4.084,scan-leak-fixed-power,120.0,3.601349517708,167.724560482292,0.7031550306361986,0.02110255858713023,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,40,40
5,5,44,2.59958942479e-05,3.977,scan-leak-fixed-power,120.0,0.003119507309748,214.54804349269023,0.5598309355182064,1.4553305796434218e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,40,40
6,6,46,0.387731492519,3.983,scan-leak-fixed-power,120.0,46.52777910228,149.86383289772002,0.612189035204353,0.23736496832355042,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,40,40
7,7,42,0.382362484932,3.674,scan-leak-fixed-power,120.0,45.88349819184,195.20441180816,0.49989645004587824,0.1911416488482274,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,40,40
8,8,49,2.61276891251e-05,4.294,scan-leak-fixed-power,120.0,0.003135322695012,214.354616677305,0.5619796231382841,1.4683228887997941e-05,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,40,40
1,1,43,3.37450110237e-05,4.318,scan-leak-fixed-power,120.0,0.004049401322844,236.3708205986772,0.5095663461173611,1.719532196703688e-05,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,41,41
2,2,45,0.350743740797,3.844,scan-leak-fixed-power,120.0,42.08924889564,182.01945710436,0.537948674337334,0.1886821303938636,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,41,41
3,3,41,0.264427483082,3.789,scan-leak-fixed-power,120.0,31.731297969839996,170.19366603016002,0.5961310239221619,0.15763342624283277,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,41,41
4,4,48,0.21585893631,3.91,scan-leak-fixed-power,120.0,25.9030723572,145.4228376428,0.7031550306361986,0.15178229697415527,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,41,41
5,5,44,0.000119329815789,3.976,scan-leak-fixed-power,120.0,0.01431957789468,214.5368434221053,0.5598309355182064,6.680452240837111e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,41,41
6,6,46,0.0577791146934,4.206,scan-leak-fixed-power,120.0,6.933493763207999,189.45811823679202,0.612189035204353,0.0353717404791142,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,41,41
7,7,42,0.0593850240111,3.883,scan-leak-fixed-power,120.0,7.1262028813319995,233.961707118668,0.49989645004587824,0.02968636268903813,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,41,41
8,8,49,0.0516526922584,4.193,scan-leak-fixed-power,120.0,6.198323071008001,208.159428928992,0.5619796231382841,0.029027760529453397,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,41,41
1,1,43,0.306167393923,3.964,scan-leak-fixed-power,120.0,36.74008727076,199.63478272924004,0.5095663461173611,0.15601260022161784,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,42,42
2,2,45,2.38664488279e-05,4.261,scan-leak-fixed-power,120.0,0.002863973859348,224.10584202614064,0.537948674337334,1.2838924508108621e-05,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,42,42
3,3,41,0.257316738367,3.793,scan-leak-fixed-power,120.0,30.878008604039998,171.04695539596003,0.5961310239221619,0.15339449071503075,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,42,42
4,4,48,0.25265070796,3.886,scan-leak-fixed-power,120.0,30.3180849552,141.0078250448,0.7031550306361986,0.17765261629587106,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,42,42
5,5,44,3.18713209708e-05,3.977,scan-leak-fixed-power,120.0,0.003824558516496,214.54733844148348,0.5598309355182064,1.7842551435283994e-05,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,42,42
6,6,46,0.0608615465462,4.2,scan-leak-fixed-power,120.0,7.3033855855439995,189.08822641445602,0.612189035204353,0.037258771461163,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,42,42
7,7,42,0.0633781403303,3.88,scan-leak-fixed-power,120.0,7.6053768396359995,233.482533160364,0.49989645004587824,0.03168250736162647,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,42,42
8,8,49,0.0595697276294,4.186,scan-leak-fixed-power,120.0,7.148367315528,207.209384684472,0.5619796231382841,0.03347697308362044,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,42,42
1,1,43,0.0808266326785,4.085,scan-leak-fixed-power,120.0,9.69919592142,226.67567407858004,0.5095663461173611,0.041186531882953334,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,43,43
2,2,45,0.0565850175917,3.997,scan-leak-fixed-power,120.0,6.7902021110040005,217.318503888996,0.537948674337334,0.030439835200809735,1.039097829999994,224.10870599999998,223.06960816999998,Scandata-backup-04\1Col\power_data\45.txt,43,43
3,3,41,0.288190424442,3.776,scan-leak-fixed-power,120.0,34.58285093304,167.34211306696002,0.5961310239221619,0.1717992528071719,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt,43,43
4,4,48,2.41265588556e-05,4.23,scan-leak-fixed-power,120.0,0.002895187062672,171.32301481293732,0.7031550306361986,1.6964711231255465e-05,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt,43,43
5,5,44,0.299729675055,3.661,scan-leak-fixed-power,120.0,35.9675610066,178.58360199339998,0.5598309355182064,0.16779794438860868,0.20073613599999998,214.55116299999997,214.35042686399999,Scandata-backup-04\1Col\power_data\44.txt,43,43
6,6,46,0.217644378543,4.08,scan-leak-fixed-power,120.0,26.11732542516,170.27428657484,0.612189035204353,0.13323950211789015,0.37372683820000385,196.391612,196.0178851618,Scandata-backup-04\1Col\power_data\46.txt,43,43
7,7,42,2.71584049187e-05,3.995,scan-leak-fixed-power,120.0,0.003259008590244,241.08465099140975,0.49989645004587824,1.3576390207766647e-05,1.038195726200002,241.08791,240.0497142738,Scandata-backup-04\1Col\power_data\42.txt,43,43
8,8,49,0.0569725595415,4.188,scan-leak-fixed-power,120.0,6.836707144979999,207.52104485502,0.5619796231382841,0.032017417540355614,0.8268781760000037,214.357752,213.530873824,Scandata-backup-04\1Col\power_data\49.txt,43,43
1,1,43,0.0811114236712,4.085,scan-leak-fixed-power,120.0,9.733370840544,226.64149915945603,0.5095663461173611,0.04133165178851061,0.8805110919999946,236.37487000000004,235.49435890800004,Scandata-backup-04\1Col\power_data\43.txt,44,44
