local_measurement_index,sample_index,output_power_sum_w,output_power_sum_uw,switch_current_failure_count,upload_attempts,target_input_power_uw,output_power_limit_uw,output_power_limit_exceeded,repair_reason,feature_0,input_voltage_0,output_power_w_0,output_power_uw_0,feature_1,input_voltage_1,output_power_w_1,output_power_uw_1,feature_2,input_voltage_2,output_power_w_2,output_power_uw_2,feature_3,input_voltage_3,output_power_w_3,output_power_uw_3,feature_4,input_voltage_4,output_power_w_4,output_power_uw_4,feature_5,input_voltage_5,output_power_w_5,output_power_uw_5,feature_6,input_voltage_6,output_power_w_6,output_power_uw_6,feature_7,input_voltage_7,output_power_w_7,output_power_uw_7
508,508,0.0001012485175999,101.2485176,0,1,110.1176470588235,,False,,0.0,4.318,4.750468e-07,0.4750468,0.0,4.261,1.453816e-06,1.453816,0.0,4.164,2.347943e-05,23.47943,0.9176470588235291,3.817,4.774835e-06,4.774835,0.0,3.977,6.047314e-06,6.047314,0.0,4.329,6.301972e-05,63.01972,0.0,3.995,1.017982e-06,1.017982,0.0,4.294,9.803738e-07,0.9803738
509,509,5.60531337e-06,5.605313369999999,0,1,26.352941176470587,,False,,0.0,4.318,4.3983e-07,0.43983,0.0,4.261,5.791654e-07,0.5791653999999999,0.0,4.164,1.180258e-07,0.1180258,0.0,4.23,9.245288e-07,0.9245288,0.2196078431372549,3.773,2.14407e-06,2.14407,0.0,4.329,8.727547e-08,0.08727547,0.0,3.995,3.32347e-07,0.332347,0.0,4.294,9.800709e-07,0.9800709
510,510,4.46082546e-05,44.6082546,0,1,47.52941176470587,,False,,0.0,4.318,1.2976e-06,1.2976,0.3960784313725489,3.999,2.224306e-05,22.24306,0.0,4.164,3.355159e-07,0.3355159,0.0,4.23,6.438258e-06,6.438258,0.0,3.977,3.269441e-06,3.269441,0.0,4.329,3.501667e-07,0.3501667,0.0,3.995,9.380068e-06,9.380068,0.0,4.294,1.294145e-06,1.294145
511,511,2.51795591e-05,25.1795591,0,1,26.352941176470587,,False,,0.0,4.318,4.590416e-07,0.4590416,0.0,4.261,9.524903e-07,0.9524903,0.0,4.164,5.271177e-06,5.271177,0.2196078431372549,4.042,2.185815e-06,2.1858150000000003,0.0,3.977,1.123023e-06,1.123023,0.0,4.329,1.417543e-05,14.17543,0.0,3.995,7.74241e-08,0.0774241,0.0,4.294,9.351581e-07,0.9351581
512,512,0.0001063571104199,106.35711042,0,1,117.1764705882353,,False,,0.0,4.318,4.956614e-07,0.4956614,0.0,4.261,5.499046e-06,5.499046,0.9764705882352942,3.731,4.969925e-05,49.69925,0.0,4.23,9.336234e-07,0.9336234,0.0,3.977,4.856535e-05,48.56535,0.0,4.329,4.785632e-08,0.04785632,0.0,3.995,1.311315e-07,0.1311315,0.0,4.294,9.851918e-07,0.9851918
513,513,9.32360193e-05,93.2360193,0,1,87.52941176470588,,False,,0.0,4.318,9.563499e-07,0.9563499,0.0,4.261,2.618609e-05,26.18609,0.0,4.164,8.769414e-07,0.8769414,0.0,4.23,2.017767e-05,20.17767,0.7294117647058823,3.582,4.019227e-06,4.019227,0.0,4.329,6.523337e-07,0.6523337,0.0,3.995,3.947915e-05,39.47915,0.0,4.294,8.882573e-07,0.8882573
514,514,0.0001062014494999,106.2014495,0,1,117.1764705882353,,False,,0.0,4.318,2.694177e-06,2.694177,0.9764705882352942,3.838,5.594709e-05,55.94709,0.0,4.164,6.101177e-07,0.6101177,0.0,4.23,1.668641e-05,16.686410000000002,0.0,3.977,6.369236e-06,6.369236,0.0,4.329,6.230568e-07,0.6230568,0.0,3.995,2.181099e-05,21.81099,0.0,4.294,1.460372e-06,1.460372
515,515,8.11233817e-05,81.1233817,0,1,87.52941176470588,,False,,0.0,4.318,4.70463e-07,0.470463,0.0,4.261,1.345554e-06,1.345554,0.0,4.164,1.875457e-05,18.75457,0.7294117647058823,3.867,4.154402e-06,4.154402,0.0,3.977,4.511173e-06,4.511173,0.0,4.329,5.021643e-05,50.21643,0.0,3.995,7.093534e-07,0.7093534,0.0,4.294,9.614363e-07,0.9614363
516,516,4.991671898000001e-05,49.91671898,0,1,55.05882352941175,,False,,0.0,4.318,1.849723e-07,0.1849723,0.0,4.261,2.297123e-06,2.297123,0.4588235294117646,3.874,2.545963e-05,25.45963,0.0,4.23,9.906403e-07,0.9906403,0.0,3.977,1.989804e-05,19.89804,0.0,4.329,6.651926e-08,0.06651926,0.0,3.995,1.876412e-08,0.01876412,0.0,4.294,1.00103e-06,1.00103
517,517,3.75448341e-05,37.5448341,0,1,32.94117647058823,,False,,0.0,4.318,1.058203e-07,0.1058202999999999,0.0,4.261,8.149967e-06,8.149967,0.0,4.164,3.41215e-07,0.341215,0.0,4.23,7.872616e-06,7.872616,0.2745098039215686,3.747,3.13011e-06,3.13011,0.0,4.329,1.420246e-07,0.1420246,0.0,3.995,1.693778e-05,16.93778,0.0,4.294,8.653012e-07,0.8653012
518,518,5.14392859e-05,51.4392859,0,1,55.05882352941175,,False,,0.0,4.318,1.452483e-06,1.452483,0.4588235294117646,3.978,2.598572e-05,25.98572,0.0,4.164,3.711802e-07,0.3711802,0.0,4.23,7.546638e-06,7.546638,0.0,3.977,3.589532e-06,3.589532,0.0,4.329,3.843787e-07,0.3843787,0.0,3.995,1.079273e-05,10.79273,0.0,4.294,1.316624e-06,1.316624
519,519,3.24738359e-05,32.4738359,0,1,32.94117647058823,,False,,0.0,4.318,4.632704e-07,0.4632704,0.0,4.261,1.016681e-06,1.016681,0.0,4.164,7.055268e-06,7.055268,0.2745098039215686,4.013,2.470388e-06,2.4703880000000003,0.0,3.977,1.423388e-06,1.423388,0.0,4.329,1.89828e-05,18.9828,0.0,3.995,1.270728e-07,0.1270728,0.0,4.294,9.349677e-07,0.9349677
520,520,5.7902489e-05,57.902489,0,1,52.70588235294116,,False,,0.0,4.318,3.583885e-07,0.3583885,0.0,4.261,1.453094e-05,14.53094,0.0,4.164,5.332308e-07,0.5332308,0.0,4.23,1.235824e-05,12.35824,0.4392156862745097,3.68,3.488673e-06,3.488673,0.0,4.329,3.108734e-07,0.3108733999999999,0.0,3.995,2.545875e-05,25.45875,0.0,4.294,8.633933e-07,0.8633933
521,521,5.08798832e-05,50.8798832,0,1,52.70588235294116,,False,,0.0,4.318,4.683159e-07,0.4683159,0.0,4.261,1.160814e-06,1.160814,0.0,4.164,1.147625e-05,11.47625,0.4392156862745097,3.951,3.148212e-06,3.148212,0.0,3.977,2.438135e-06,2.438135,0.0,4.329,3.093998e-05,30.93998,0.0,3.995,3.111034e-07,0.3111034,0.0,4.294,9.370729e-07,0.9370729
522,522,0.0001011670305499,101.16703055,0,1,111.52941176470588,,False,,0.0,4.318,4.618174e-07,0.4618174,0.0,4.261,5.198842e-06,5.198842,0.9294117647058824,3.743,4.750127e-05,47.501270000000005,0.0,4.23,9.419761e-07,0.9419761,0.0,3.977,4.591017e-05,45.91017,0.0,4.329,4.947705e-08,0.04947705,0.0,3.995,1.157776e-07,0.1157776,0.0,4.294,9.877004e-07,0.9877004
523,523,7.351324409999999e-05,73.5132441,0,1,68.23529411764706,,False,,0.0,4.318,6.022422e-07,0.6022422000000001,0.0,4.261,1.957242e-05,19.57242,0.0,4.164,6.860222e-07,0.6860222,0.0,4.23,1.584738e-05,15.84738,0.5686274509803921,3.635,3.733206e-06,3.733206,0.0,4.329,4.550095e-07,0.4550094999999999,0.0,3.995,3.174527e-05,31.74527,0.0,4.294,8.716942e-07,0.8716942
524,524,0.0001002126289,100.2126289,0,1,111.52941176470588,,False,,0.0,4.318,2.56045e-06,2.5604500000000003,0.9294117647058824,3.852,5.263663e-05,52.63663,0.0,4.164,5.821172e-07,0.5821172,0.0,4.23,1.568304e-05,15.683040000000002,0.0,3.977,6.049616e-06,6.049616,0.0,4.329,5.997057e-07,0.5997057,0.0,3.995,2.065443e-05,20.65443,0.0,4.294,1.44664e-06,1.44664
525,525,3.27536671e-05,32.7536671,0,1,38.11764705882352,,False,,0.0,4.318,1.431876e-07,0.1431876,0.0,4.261,1.395783e-06,1.395783,0.3176470588235293,3.93,1.752409e-05,17.52409,0.0,4.23,9.989431e-07,0.9989431,0.0,3.977,1.159505e-05,11.59505,0.0,4.329,7.313518e-08,0.07313518,0.0,3.995,2.054322e-08,0.02054322,0.0,4.294,1.002935e-06,1.002935
526,526,6.34922147e-05,63.492214700000005,0,1,68.23529411764706,,False,,0.0,4.318,4.720316e-07,0.4720316,0.0,4.261,1.245334e-06,1.2453340000000002,0.0,4.164,1.449733e-05,14.49733,0.5686274509803921,3.914,3.585122e-06,3.585122,0.0,3.977,3.241043e-06,3.241043,0.0,4.329,3.903511e-05,39.03511,0.0,3.995,4.665332e-07,0.4665332,0.0,4.294,9.497109e-07,0.9497109
527,527,3.58845104e-05,35.8845104,0,2,38.11764705882352,,False,,0.0,4.318,1.100239e-06,1.1002390000000002,0.3176470588235293,4.028,1.744852e-05,17.44852,0.0,4.164,2.974758e-07,0.2974758,0.0,4.23,5.0525e-06,5.0525,0.0,3.977,2.870312e-06,2.870312,0.0,4.329,3.086986e-07,0.3086986,0.0,3.995,7.547781e-06,7.547781,0.0,4.294,1.258984e-06,1.258984
528,528,3.416600285e-05,34.16600285,0,1,36.23529411764705,,False,,0.0,4.318,1.442993e-07,0.1442993,0.0,4.261,1.470383e-06,1.470383,0.3019607843137254,3.925,1.819831e-05,18.19831,0.0,4.23,1.000426e-06,1.000426,0.0,3.977,1.225531e-05,12.25531,0.0,4.329,7.406849e-08,0.07406849,0.0,3.995,1.896406e-08,0.0189640599999999,0.0,4.294,1.004242e-06,1.004242
529,529,3.14812184e-05,31.4812184,0,1,36.23529411764705,,False,,0.0,4.318,9.995589e-07,0.9995589,0.3019607843137254,4.044,1.502281e-05,15.02281,0.0,4.164,2.760674e-07,0.2760674,0.0,4.23,4.34836e-06,4.34836,0.0,3.977,2.673656e-06,2.673656,0.0,4.329,2.888571e-07,0.2888571,0.0,3.995,6.631944e-06,6.631944000000001,0.0,4.294,1.239965e-06,1.239965
530,530,4.8354905e-05,48.354905,0,1,42.35294117647059,,False,,0.0,4.318,2.266037e-07,0.2266037,0.0,4.261,1.153053e-05,11.53053,0.0,4.164,4.42152e-07,0.442152,0.0,4.23,1.025028e-05,10.25028,0.3529411764705882,3.71,3.33594e-06,3.33594,0.0,4.329,2.274036e-07,0.2274035999999999,0.0,3.995,2.147851e-05,21.47851,0.0,4.294,8.634857e-07,0.8634857
531,531,3.85018771e-05,38.5018771,0,1,42.35294117647059,,False,,0.0,4.318,4.701899e-07,0.4701899,0.0,4.261,1.069751e-06,1.069751,0.0,4.164,8.512587e-06,8.512587,0.3529411764705882,3.991,2.705574e-06,2.705574,0.0,3.977,1.719284e-06,1.719284,0.0,4.329,2.290614e-05,22.90614,0.0,3.995,1.806315e-07,0.1806315,0.0,4.294,9.377197e-07,0.9377197
532,532,5.61143458e-05,56.1143458,0,1,51.2941176470588,,False,,0.0,4.318,3.326292e-07,0.3326292,0.0,4.261,1.402883e-05,14.02883,0.0,4.164,5.163064e-07,0.5163063999999999,0.0,4.23,1.195691e-05,11.95691,0.4274509803921567,3.685,3.483994e-06,3.483994,0.0,4.329,2.956317e-07,0.2956317,0.0,3.995,2.463482e-05,24.63482,0.0,4.294,8.652245e-07,0.8652245000000001
533,533,4.3987634400000005e-05,43.987634400000005,0,1,48.0,,False,,0.0,4.318,1.660412e-07,0.1660412,0.0,4.261,1.981958e-06,1.981958,0.4,3.892,2.279307e-05,22.79307,0.0,4.23,9.95442e-07,0.995442,0.0,3.977,1.69603e-05,16.9603,0.0,4.329,6.896718e-08,0.06896718,0.0,3.995,1.663202e-08,0.01663202,0.0,4.294,1.005224e-06,1.005224
534,534,4.98876373e-05,49.8876373,0,1,51.2941176470588,,False,,0.0,4.318,4.734312e-07,0.4734312,0.0,4.261,1.155322e-06,1.155322,0.0,4.164,1.125553e-05,11.25553,0.4274509803921567,3.954,3.116086e-06,3.116086,0.0,3.977,2.364841e-06,2.364841,0.0,4.329,3.028443e-05,30.28443,0.0,3.995,2.98752e-07,0.298752,0.0,4.294,9.392451e-07,0.9392451
535,535,4.52018389e-05,45.2018389,0,1,48.0,,False,,0.0,4.318,1.314123e-06,1.3141230000000002,0.4,3.997,2.251884e-05,22.51884,0.0,4.164,3.418415e-07,0.3418414999999999,0.0,4.23,6.563637e-06,6.563637,0.0,3.977,3.293235e-06,3.293235,0.0,4.329,3.582874e-07,0.3582874,0.0,3.995,9.51422e-06,9.51422,0.0,4.294,1.297655e-06,1.297655
536,536,5.48578576e-05,54.8578576,0,1,49.88235294117648,,False,,0.0,4.318,3.128398e-07,0.3128398,0.0,4.261,1.361103e-05,13.61103,0.0,4.164,5.036108e-07,0.5036108,0.0,4.23,1.168645e-05,11.68645,0.415686274509804,3.689,3.454674e-06,3.454674,0.0,4.329,2.830048e-07,0.2830048,0.0,3.995,2.414075e-05,24.14075,0.0,4.294,8.654982e-07,0.8654982
537,537,4.81859733e-05,48.1859733,0,1,49.88235294117648,,False,,0.0,4.318,4.731581e-07,0.4731581,0.0,4.261,1.143095e-06,1.143095,0.0,4.164,1.084799e-05,10.84799,0.415686274509804,3.959,3.060478e-06,3.060478,0.0,3.977,2.262223e-06,2.262223,0.0,4.329,2.9177e-05,29.177,0.0,3.995,2.802736e-07,0.2802736,0.0,4.294,9.417556e-07,0.9417556
538,538,8.71006963e-05,87.1006963,0,1,80.94117647058823,,False,,0.0,4.318,8.420182e-07,0.8420182,0.0,4.261,2.413064e-05,24.13064,0.0,4.164,8.163358e-07,0.8163358,0.0,4.23,1.883168e-05,18.83168,0.6745098039215686,3.598,3.954013e-06,3.954013,0.0,4.329,5.879142e-07,0.5879141999999999,0.0,3.995,3.705827e-05,37.05827,0.0,4.294,8.798251e-07,0.8798251
539,539,8.297112215999999e-05,82.97112216000001,0,1,91.2941176470588,,False,,0.0,4.318,3.494313e-07,0.3494313,0.0,4.261,4.149419e-06,4.149419,0.76078431372549,3.786,3.989298e-05,39.89298,0.0,4.23,9.644289e-07,0.9644289,0.0,3.977,3.649218e-05,36.492180000000005,0.0,4.329,5.76057e-08,0.0576056999999999,0.0,3.995,6.961546e-08,0.06961546,0.0,4.294,9.954618e-07,0.9954618
540,540,7.50023681e-05,75.0023681,0,1,80.94117647058823,,False,,0.0,4.318,4.759459e-07,0.4759459,0.0,4.261,1.318634e-06,1.318634,0.0,4.164,1.727792e-05,17.27792,0.6745098039215686,3.883,3.965273e-06,3.965273,0.0,3.977,4.037892e-06,4.037891999999999,0.0,4.329,4.634954e-05,46.34954,0.0,3.995,6.191714e-07,0.6191713999999999,0.0,4.294,9.579918e-07,0.9579918
541,541,9.31151578e-05,93.1151578,0,1,87.05882352941177,,False,,0.0,4.318,9.522737e-07,0.9522737,0.0,4.261,2.610003e-05,26.10003,0.0,4.164,8.728875e-07,0.8728875,0.0,4.23,2.01454e-05,20.1454,0.7254901960784313,3.582,4.049405e-06,4.049405,0.0,4.329,6.503929e-07,0.6503929,0.0,3.995,3.94546e-05,39.4546,0.0,4.294,8.901687e-07,0.8901687
542,542,8.21835892e-05,82.1835892,0,1,91.2941176470588,,False,,0.0,4.318,2.157914e-06,2.157914,0.76078431372549,3.895,4.28284e-05,42.8284,0.0,4.164,5.063471e-07,0.5063470999999999,0.0,4.23,1.253145e-05,12.53145,0.0,3.977,5.150641e-06,5.150641,0.0,4.329,5.225741e-07,0.5225741,0.0,3.995,1.707685e-05,17.07685,0.0,4.294,1.409413e-06,1.409413
543,543,5.64338773e-06,5.643387730000001,0,1,87.05882352941177,,False,,0.0,4.318,4.426835e-07,0.4426835,0.0,4.261,5.859926e-07,0.5859926,0.0,4.164,1.183367e-07,0.1183367,0.7254901960784313,3.868,9.319487e-07,0.9319487,0.0,3.977,2.152056e-06,2.152056,0.0,4.329,8.927423e-08,0.08927423,0.0,3.995,3.358493e-07,0.3358492999999999,0.0,4.294,9.872467e-07,0.9872467
544,544,2.389170705e-05,23.89170705,0,1,27.294117647058812,,False,,0.0,4.318,1.398617e-07,0.1398617,0.0,4.261,9.616228e-07,0.9616228,0.2274509803921568,3.965,1.319506e-05,13.195060000000002,0.0,4.23,9.975706e-07,0.9975706,0.0,3.977,7.475689e-06,7.475689,0.0,4.329,7.853816e-08,0.07853816,0.0,3.995,3.636179e-08,0.03636179,0.0,4.294,1.007003e-06,1.007003
545,545,2.44197007e-05,24.4197007,0,1,27.294117647058812,,False,,0.0,4.318,8.43895e-07,0.843895,0.2274509803921568,4.072,1.112405e-05,11.12405,0.0,4.164,2.403667e-07,0.2403667,0.0,4.23,3.257697e-06,3.257697,0.0,3.977,2.381335e-06,2.381335,0.0,4.329,2.50983e-07,0.250983,0.0,3.995,5.112272e-06,5.112272,0.0,4.294,1.209102e-06,1.209102
546,546,2.951900118e-05,29.51900118,0,1,33.411764705882355,,False,,0.0,4.318,1.395005e-07,0.1395005,0.0,4.261,1.232463e-06,1.232463,0.2784313725490196,3.942,1.598567e-05,15.98567,0.0,4.23,9.967947e-07,0.9967947,0.0,3.977,1.005631e-05,10.05631,0.0,4.329,7.604589e-08,0.07604589,0.0,3.995,2.519609e-08,0.02519609,0.0,4.294,1.007021e-06,1.007021
547,547,2.683380532e-05,26.83380532,0,2,22.58823529411764,,False,,0.0,4.318,2.154082e-08,0.02154082,0.0,4.261,4.937645e-06,4.937645,0.0,4.164,2.447304e-07,0.2447304,0.0,4.23,5.512951e-06,5.512950999999999,0.188235294117647,3.789,2.929593e-06,2.929593,0.0,4.329,6.66378e-08,0.0666378,0.0,3.995,1.22448e-05,12.2448,0.0,4.294,8.759073e-07,0.8759072999999999
548,548,2.90878426e-05,29.0878426,0,1,33.411764705882355,,False,,0.0,4.318,9.476739e-07,0.9476739,0.2784313725490196,4.053,1.368363e-05,13.68363,0.0,4.164,2.628658e-07,0.2628658,0.0,4.23,4.001289e-06,4.001289,0.0,3.977,2.576906e-06,2.576906,0.0,4.329,2.756649e-07,0.2756649,0.0,3.995,6.10668e-06,6.10668,0.0,4.294,1.233133e-06,1.233133
549,549,2.2037055590000003e-05,22.03705559,0,1,22.58823529411764,,False,,0.0,4.318,4.597291e-07,0.4597291,0.0,4.261,9.285956e-07,0.9285956,0.0,4.164,4.49573e-06,4.49573,0.188235294117647,4.056,2.061914e-06,2.061914,0.0,3.977,1.019008e-06,1.019008,0.0,4.329,1.20711e-05,12.0711,0.0,3.995,6.095389e-08,0.06095389,0.0,4.294,9.40025e-07,0.940025
550,550,6.98710534e-05,69.8710534,0,1,64.4705882352941,,False,,0.0,4.318,5.412002e-07,0.5412002,0.0,4.261,1.836306e-05,18.36306,0.0,4.164,6.499831e-07,0.6499831,0.0,4.23,1.501312e-05,15.01312,0.5372549019607842,3.645,3.684991e-06,3.684991,0.0,4.329,4.175977e-07,0.4175977,0.0,3.995,3.032863e-05,30.32863,0.0,4.294,8.724714e-07,0.8724714
551,551,5.85858972e-05,58.5858972,0,1,64.4705882352941,,False,,0.0,4.318,4.74276e-07,0.474276,0.0,4.261,1.216089e-06,1.216089,0.0,4.164,1.332151e-05,13.32151,0.5372549019607842,3.928,3.418646e-06,3.4186460000000003,0.0,3.977,2.89652e-06,2.89652,0.0,4.329,3.590709e-05,35.90709,0.0,3.995,4.024718e-07,0.4024718,0.0,4.294,9.492944e-07,0.9492944
552,552,8.946211355e-05,89.46211355,0,1,98.82352941176468,,False,,0.0,4.318,3.82913e-07,0.382913,0.0,4.261,4.518926e-06,4.518926,0.8235294117647057,3.77,4.265812e-05,42.65812,0.0,4.23,9.535335e-07,0.9535335,0.0,3.977,3.981281e-05,39.81281,0.0,4.329,5.444861e-08,0.05444861,0.0,3.995,8.461134e-08,0.08461134,0.0,4.294,9.967511e-07,0.9967511
553,553,8.11128401e-05,81.1128401,0,1,75.29411764705883,,False,,0.0,4.318,7.331533e-07,0.7331533,0.0,4.261,2.212424e-05,22.12424,0.0,4.164,7.563555e-07,0.7563555,0.0,4.23,1.747133e-05,17.47133,0.6274509803921569,3.614,3.865358e-06,3.865358000000001,0.0,4.329,5.267418e-07,0.5267417999999999,0.0,3.995,3.47574e-05,34.7574,0.0,4.294,8.782615e-07,0.8782615
554,554,8.86877988e-05,88.6877988,0,1,98.82352941176468,,False,,0.0,4.318,2.300975e-06,2.300975,0.8235294117647057,3.879,4.62828e-05,46.2828,0.0,4.164,5.340208e-07,0.5340208,0.0,4.23,1.372692e-05,13.72692,0.0,3.977,5.473557e-06,5.473557,0.0,4.329,5.51385e-07,0.551385,0.0,3.995,1.838414e-05,18.38414,0.0,4.294,1.434001e-06,1.434001
555,555,1.6032729410000002e-05,16.03272941,0,1,17.411764705882344,,False,,0.0,4.318,1.56304e-07,0.156304,0.0,4.261,6.005116e-07,0.6005115999999999,0.1450980392156862,4.003,9.12866e-06,9.12866,0.0,4.23,9.982143e-07,0.9982143,0.0,3.977,3.992111e-06,3.992111,0.0,4.329,8.086546e-08,0.08086546,0.0,3.995,6.568205e-08,0.06568205,0.0,4.294,1.010381e-06,1.010381
556,556,7.016911099999999e-05,70.16911099999999,0,1,75.29411764705883,,False,,0.0,4.318,4.741316e-07,0.4741316,0.0,4.261,1.292958e-06,1.292958,0.0,4.164,1.612648e-05,16.12648,0.6274509803921569,3.896,3.805113e-06,3.805113,0.0,3.977,3.715696e-06,3.715696,0.0,4.329,4.324578e-05,43.24578,0.0,3.995,5.518976e-07,0.5518976,0.0,4.294,9.570548e-07,0.9570548
557,557,1.61627986e-05,16.162798600000002,0,1,17.411764705882344,,False,,0.0,4.318,6.588517e-07,0.6588516999999999,0.1450980392156862,4.112,6.578017e-06,6.578017,0.0,4.164,1.978322e-07,0.1978322,0.0,4.23,2.000212e-06,2.000212,0.0,3.977,2.080218e-06,2.080218,0.0,4.329,2.031677e-07,0.2031677,0.0,3.995,3.281731e-06,3.281731,0.0,4.294,1.162769e-06,1.162769
558,558,5.3989406760000005e-05,53.98940676,0,1,59.76470588235294,,False,,0.0,4.318,2.012146e-07,0.2012146,0.0,4.261,2.518914e-06,2.518914,0.4980392156862745,3.862,2.7311e-05,27.311,0.0,4.23,9.902022e-07,0.9902022,0.0,3.977,2.187192e-05,21.871920000000003,0.0,4.329,6.648335e-08,0.06648335,0.0,3.995,2.189861e-08,0.02189861,0.0,4.294,1.007774e-06,1.007774
559,559,5.52115686e-05,55.21156860000001,0,1,59.76470588235294,,False,,0.0,4.318,1.536241e-06,1.536241,0.4980392156862745,3.967,2.794913e-05,27.94913,0.0,4.164,3.819156e-07,0.3819156,0.0,4.23,8.241235e-06,8.241235000000001,0.0,3.977,3.770705e-06,3.770705,0.0,4.329,4.03329e-07,0.403329,0.0,3.995,1.159266e-05,11.59266,0.0,4.294,1.336353e-06,1.336353
560,560,5.257046089e-05,52.57046089,0,1,58.352941176470594,,False,,0.0,4.318,1.94018e-07,0.194018,0.0,4.261,2.43645e-06,2.43645,0.4862745098039216,3.866,2.672294e-05,26.72294,0.0,4.23,9.889582e-07,0.9889582,0.0,3.977,2.113334e-05,21.13334,0.0,4.329,6.664013e-08,0.06664013,0.0,3.995,2.100956e-08,0.02100956,0.0,4.294,1.007105e-06,1.007105
561,561,5.41664365e-05,54.1664365,0,1,58.352941176470594,,False,,0.0,4.318,1.515254e-06,1.515254,0.4862745098039216,3.97,2.742067e-05,27.42067,0.0,4.164,3.786127e-07,0.3786126999999999,0.0,4.23,8.026025e-06,8.026025,0.0,3.977,3.733623e-06,3.733623,0.0,4.329,3.980308e-07,0.3980308,0.0,3.995,1.136151e-05,11.36151,0.0,4.294,1.332711e-06,1.332711
562,562,5.124848946e-05,51.24848946,0,1,56.47058823529412,,False,,0.0,4.318,1.892448e-07,0.1892448,0.0,4.261,2.362973e-06,2.362973,0.4705882352941177,3.87,2.612802e-05,26.12802,0.0,4.23,9.90261e-07,0.990261,0.0,3.977,2.048259e-05,20.48259,0.0,4.329,6.658424e-08,0.06658424,0.0,3.995,1.971142e-08,0.0197114199999999,0.0,4.294,1.009105e-06,1.009105
563,563,5.24101371e-05,52.4101371,0,1,56.47058823529412,,False,,0.0,4.318,1.472605e-06,1.472605,0.4705882352941177,3.975,2.642149e-05,26.42149,0.0,4.164,3.717262e-07,0.3717262,0.0,4.23,7.788793e-06,7.788793,0.0,3.977,3.640926e-06,3.640926,0.0,4.329,3.902349e-07,0.3902349,0.0,3.995,1.099137e-05,10.991370000000002,0.0,4.294,1.332992e-06,1.332992
564,564,5.956176813e-05,59.56176813,0,1,66.35294117647058,,False,,0.0,4.318,2.185011e-07,0.2185011,0.0,4.261,2.826657e-06,2.826657,0.5529411764705882,3.846,2.983847e-05,29.83847,0.0,4.23,9.847677e-07,0.9847677,0.0,3.977,2.459314e-05,24.59314,0.0,4.329,6.278349e-08,0.06278349,0.0,3.995,2.841684e-08,0.02841684,0.0,4.294,1.009032e-06,1.009032
565,565,6.125827740000001e-05,61.2582774,0,1,66.35294117647058,,False,,0.0,4.318,1.673212e-06,1.673212,0.5529411764705882,3.95,3.12413e-05,31.241300000000003,0.0,4.164,4.107808e-07,0.4107808,0.0,4.23,9.242631e-06,9.242631,0.0,3.977,4.075473e-06,4.075473,0.0,4.329,4.330146e-07,0.4330145999999999,0.0,3.995,1.282304e-05,12.82304,0.0,4.294,1.358826e-06,1.358826
566,566,5.70666985e-05,57.0666985,0,1,51.764705882352935,,False,,0.0,4.318,3.419877e-07,0.3419876999999999,0.0,4.261,1.420299e-05,14.20299,0.0,4.164,5.255706e-07,0.5255706,0.0,4.23,1.218371e-05,12.18371,0.4313725490196078,3.683,3.468516e-06,3.468516,0.0,4.329,3.014917e-07,0.3014917,0.0,3.995,2.51748e-05,25.1748,0.0,4.294,8.676325e-07,0.8676325
567,567,5.00688409e-05,50.0688409,0,1,51.764705882352935,,False,,0.0,4.318,4.660536e-07,0.4660536,0.0,4.261,1.158013e-06,1.158013,0.0,4.164,1.131893e-05,11.31893,0.4313725490196078,3.954,3.136412e-06,3.136412,0.0,3.977,2.404219e-06,2.404219,0.0,4.329,3.034684e-05,30.34684,0.0,3.995,3.003082e-07,0.3003082,0.0,4.294,9.380651e-07,0.9380651
568,568,1.582989276e-05,15.829892760000002,0,1,16.941176470588225,,False,,0.0,4.318,1.564661e-07,0.1564661,0.0,4.261,5.929945e-07,0.5929945000000001,0.1411764705882352,4.004,9.014419e-06,9.014419,0.0,4.23,9.992204e-07,0.9992204,0.0,3.977,3.908328e-06,3.908328000000001,0.0,4.329,8.089128e-08,0.08089128,0.0,3.995,6.798248e-08,0.06798248,0.0,4.294,1.009591e-06,1.009591
569,569,1.5974422500000002e-05,15.9744225,0,1,16.941176470588225,,False,,0.0,4.318,6.531243e-07,0.6531243,0.1411764705882352,4.113,6.469308e-06,6.469308,0.0,4.164,1.95406e-07,0.195406,0.0,4.23,1.989691e-06,1.989691,0.0,3.977,2.068347e-06,2.068347,0.0,4.329,2.009872e-07,0.2009872,0.0,3.995,3.230029e-06,3.230029,0.0,4.294,1.16753e-06,1.16753
570,570,5.59474926e-05,55.9474926,0,1,50.823529411764696,,False,,0.0,4.318,3.277874e-07,0.3277874,0.0,4.261,1.386505e-05,13.86505,0.0,4.164,5.156969e-07,0.5156969,0.0,4.23,1.19284e-05,11.9284,0.4235294117647058,3.686,3.462239e-06,3.4622390000000003,0.0,4.329,2.922954e-07,0.2922954,0.0,3.995,2.468936e-05,24.68936,0.0,4.294,8.666639e-07,0.8666639
