local_sample_row,sample_index,label,input_channel,switch_mzi,port,upload_voltage,mode
139,349,2,3,3,41,4.034,sequential-input-sum
139,349,2,4,4,48,3.795,sequential-input-sum
139,349,2,5,5,44,3.977,sequential-input-sum
139,349,2,6,6,46,4.166,sequential-input-sum
139,349,2,7,7,42,3.819,sequential-input-sum
139,349,2,8,8,49,4.115,sequential-input-sum
140,350,2,1,1,43,4.016,sequential-input-sum
140,350,2,2,2,45,4.261,sequential-input-sum
140,350,2,3,3,41,4.09,sequential-input-sum
140,350,2,4,4,48,3.759,sequential-input-sum
140,350,2,5,5,44,3.977,sequential-input-sum
140,350,2,6,6,46,4.173,sequential-input-sum
140,350,2,7,7,42,3.822,sequential-input-sum
140,350,2,8,8,49,4.118,sequential-input-sum
141,351,0,1,1,43,3.977,sequential-input-sum
141,351,0,2,2,45,3.859,sequential-input-sum
141,351,0,3,3,41,4.164,sequential-input-sum
141,351,0,4,4,48,4.183,sequential-input-sum
141,351,0,5,5,44,3.797,sequential-input-sum
141,351,0,6,6,46,4.172,sequential-input-sum
141,351,0,7,7,42,3.837,sequential-input-sum
141,351,0,8,8,49,4.143,sequential-input-sum
142,352,4,1,1,43,4.099,sequential-input-sum
142,352,4,2,2,45,4.059,sequential-input-sum
142,352,4,3,3,41,3.535,sequential-input-sum
142,352,4,4,4,48,4.23,sequential-input-sum
142,352,4,5,5,44,3.439,sequential-input-sum
142,352,4,6,6,46,3.906,sequential-input-sum
142,352,4,7,7,42,3.995,sequential-input-sum
142,352,4,8,8,49,4.06,sequential-input-sum
143,354,4,1,1,43,4.153,sequential-input-sum
143,354,4,2,2,45,4.085,sequential-input-sum
143,354,4,3,3,41,3.706,sequential-input-sum
143,354,4,4,4,48,4.23,sequential-input-sum
143,354,4,5,5,44,3.593,sequential-input-sum
143,354,4,6,6,46,4.008,sequential-input-sum
143,354,4,7,7,42,3.995,sequential-input-sum
143,354,4,8,8,49,4.133,sequential-input-sum
144,357,5,1,1,43,4.22,sequential-input-sum
144,357,5,2,2,45,4.068,sequential-input-sum
144,357,5,3,3,41,4.062,sequential-input-sum
144,357,5,4,4,48,4.076,sequential-input-sum
144,357,5,5,5,44,3.977,sequential-input-sum
144,357,5,6,6,46,3.989,sequential-input-sum
144,357,5,7,7,42,3.619,sequential-input-sum
144,357,5,8,8,49,4.294,sequential-input-sum
145,358,3,1,1,43,4.208,sequential-input-sum
145,358,3,2,2,45,4.046,sequential-input-sum
145,358,3,3,3,41,4.164,sequential-input-sum
145,358,3,4,4,48,3.761,sequential-input-sum
145,358,3,5,5,44,3.751,sequential-input-sum
145,358,3,6,6,46,3.911,sequential-input-sum
145,358,3,7,7,42,3.995,sequential-input-sum
145,358,3,8,8,49,4.196,sequential-input-sum
146,359,7,1,1,43,4.242,sequential-input-sum
146,359,7,2,2,45,4.125,sequential-input-sum
146,359,7,3,3,41,4.14,sequential-input-sum
146,359,7,4,4,48,4.038,sequential-input-sum
146,359,7,5,5,44,3.837,sequential-input-sum
146,359,7,6,6,46,4.175,sequential-input-sum
146,359,7,7,7,42,3.786,sequential-input-sum
146,359,7,8,8,49,3.899,sequential-input-sum
147,360,6,1,1,43,4.187,sequential-input-sum
147,360,6,2,2,45,4.097,sequential-input-sum
147,360,6,3,3,41,4.151,sequential-input-sum
147,360,6,4,4,48,3.931,sequential-input-sum
147,360,6,5,5,44,3.638,sequential-input-sum
147,360,6,6,6,46,4.329,sequential-input-sum
147,360,6,7,7,42,3.664,sequential-input-sum
147,360,6,8,8,49,4.294,sequential-input-sum
148,361,0,1,1,43,3.972,sequential-input-sum
148,361,0,2,2,45,3.856,sequential-input-sum
148,361,0,3,3,41,4.164,sequential-input-sum
148,361,0,4,4,48,4.194,sequential-input-sum
148,361,0,5,5,44,3.79,sequential-input-sum
148,361,0,6,6,46,4.18,sequential-input-sum
148,361,0,7,7,42,3.842,sequential-input-sum
148,361,0,8,8,49,4.151,sequential-input-sum
149,362,0,1,1,43,3.975,sequential-input-sum
149,362,0,2,2,45,3.852,sequential-input-sum
149,362,0,3,3,41,4.164,sequential-input-sum
149,362,0,4,4,48,4.177,sequential-input-sum
149,362,0,5,5,44,3.811,sequential-input-sum
149,362,0,6,6,46,4.172,sequential-input-sum
149,362,0,7,7,42,3.846,sequential-input-sum
149,362,0,8,8,49,4.141,sequential-input-sum
150,363,3,1,1,43,4.221,sequential-input-sum
150,363,3,2,2,45,4.076,sequential-input-sum
150,363,3,3,3,41,4.164,sequential-input-sum
150,363,3,4,4,48,3.789,sequential-input-sum
150,363,3,5,5,44,3.721,sequential-input-sum
150,363,3,6,6,46,3.971,sequential-input-sum
150,363,3,7,7,42,3.995,sequential-input-sum
150,363,3,8,8,49,4.134,sequential-input-sum
151,364,0,1,1,43,3.971,sequential-input-sum
151,364,0,2,2,45,3.851,sequential-input-sum
151,364,0,3,3,41,4.164,sequential-input-sum
151,364,0,4,4,48,4.16,sequential-input-sum
151,364,0,5,5,44,3.821,sequential-input-sum
151,364,0,6,6,46,4.173,sequential-input-sum
151,364,0,7,7,42,3.846,sequential-input-sum
151,364,0,8,8,49,4.144,sequential-input-sum
152,365,2,1,1,43,4.02,sequential-input-sum
152,365,2,2,2,45,4.261,sequential-input-sum
152,365,2,3,3,41,4.043,sequential-input-sum
152,365,2,4,4,48,3.797,sequential-input-sum
152,365,2,5,5,44,3.977,sequential-input-sum
152,365,2,6,6,46,4.169,sequential-input-sum
152,365,2,7,7,42,3.831,sequential-input-sum
152,365,2,8,8,49,4.097,sequential-input-sum
153,366,6,1,1,43,3.987,sequential-input-sum
153,366,6,2,2,45,3.886,sequential-input-sum
153,366,6,3,3,41,4.164,sequential-input-sum
153,366,6,4,4,48,4.1,sequential-input-sum
153,366,6,5,5,44,3.75,sequential-input-sum
153,366,6,6,6,46,4.175,sequential-input-sum
153,366,6,7,7,42,3.83,sequential-input-sum
153,366,6,8,8,49,4.144,sequential-input-sum
154,367,6,1,1,43,4.192,sequential-input-sum
154,367,6,2,2,45,4.11,sequential-input-sum
154,367,6,3,3,41,4.142,sequential-input-sum
154,367,6,4,4,48,3.935,sequential-input-sum
154,367,6,5,5,44,3.636,sequential-input-sum
154,367,6,6,6,46,4.329,sequential-input-sum
154,367,6,7,7,42,3.663,sequential-input-sum
154,367,6,8,8,49,4.294,sequential-input-sum
155,369,3,1,1,43,4.205,sequential-input-sum
155,369,3,2,2,45,4.044,sequential-input-sum
155,369,3,3,3,41,4.164,sequential-input-sum
155,369,3,4,4,48,3.946,sequential-input-sum
155,369,3,5,5,44,3.977,sequential-input-sum
155,369,3,6,6,46,3.925,sequential-input-sum
155,369,3,7,7,42,3.701,sequential-input-sum
155,369,3,8,8,49,4.294,sequential-input-sum
156,370,3,1,1,43,4.235,sequential-input-sum
156,370,3,2,2,45,4.029,sequential-input-sum
156,370,3,3,3,41,4.164,sequential-input-sum
156,370,3,4,4,48,3.766,sequential-input-sum
156,370,3,5,5,44,3.826,sequential-input-sum
156,370,3,6,6,46,3.885,sequential-input-sum
156,370,3,7,7,42,3.984,sequential-input-sum
156,370,3,8,8,49,4.249,sequential-input-sum
157,371,3,1,1,43,4.225,sequential-input-sum
157,371,3,2,2,45,4.077,sequential-input-sum
157,371,3,3,3,41,4.164,sequential-input-sum
157,371,3,4,4,48,3.796,sequential-input-sum
157,371,3,5,5,44,3.718,sequential-input-sum
157,371,3,6,6,46,3.979,sequential-input-sum
157,371,3,7,7,42,3.995,sequential-input-sum
157,371,3,8,8,49,4.123,sequential-input-sum
158,373,3,1,1,43,4.214,sequential-input-sum
158,373,3,2,2,45,4.089,sequential-input-sum
158,373,3,3,3,41,4.164,sequential-input-sum
158,373,3,4,4,48,3.787,sequential-input-sum
158,373,3,5,5,44,3.724,sequential-input-sum
158,373,3,6,6,46,3.973,sequential-input-sum
158,373,3,7,7,42,3.995,sequential-input-sum
158,373,3,8,8,49,4.137,sequential-input-sum
159,376,6,1,1,43,4.189,sequential-input-sum
159,376,6,2,2,45,4.103,sequential-input-sum
159,376,6,3,3,41,4.14,sequential-input-sum
159,376,6,4,4,48,3.946,sequential-input-sum
159,376,6,5,5,44,3.649,sequential-input-sum
159,376,6,6,6,46,4.329,sequential-input-sum
159,376,6,7,7,42,3.646,sequential-input-sum
159,376,6,8,8,49,4.294,sequential-input-sum
160,377,0,1,1,43,3.972,sequential-input-sum
160,377,0,2,2,45,3.858,sequential-input-sum
160,377,0,3,3,41,4.164,sequential-input-sum
160,377,0,4,4,48,4.168,sequential-input-sum
160,377,0,5,5,44,3.798,sequential-input-sum
160,377,0,6,6,46,4.168,sequential-input-sum
160,377,0,7,7,42,3.844,sequential-input-sum
160,377,0,8,8,49,4.153,sequential-input-sum
161,378,5,1,1,43,4.218,sequential-input-sum
161,378,5,2,2,45,4.069,sequential-input-sum
161,378,5,3,3,41,4.052,sequential-input-sum
161,378,5,4,4,48,4.077,sequential-input-sum
161,378,5,5,5,44,3.977,sequential-input-sum
161,378,5,6,6,46,3.992,sequential-input-sum
161,378,5,7,7,42,3.617,sequential-input-sum
161,378,5,8,8,49,4.294,sequential-input-sum
162,379,6,1,1,43,4.202,sequential-input-sum
162,379,6,2,2,45,4.093,sequential-input-sum
162,379,6,3,3,41,4.145,sequential-input-sum
162,379,6,4,4,48,3.93,sequential-input-sum
162,379,6,5,5,44,3.641,sequential-input-sum
162,379,6,6,6,46,4.329,sequential-input-sum
162,379,6,7,7,42,3.657,sequential-input-sum
162,379,6,8,8,49,4.294,sequential-input-sum
163,380,6,1,1,43,4.188,sequential-input-sum
163,380,6,2,2,45,4.112,sequential-input-sum
163,380,6,3,3,41,4.146,sequential-input-sum
163,380,6,4,4,48,3.945,sequential-input-sum
163,380,6,5,5,44,3.641,sequential-input-sum
163,380,6,6,6,46,4.329,sequential-input-sum
163,380,6,7,7,42,3.652,sequential-input-sum
163,380,6,8,8,49,4.294,sequential-input-sum
164,381,6,1,1,43,4.193,sequential-input-sum
164,381,6,2,2,45,4.1,sequential-input-sum
164,381,6,3,3,41,4.144,sequential-input-sum
164,381,6,4,4,48,3.927,sequential-input-sum
164,381,6,5,5,44,3.638,sequential-input-sum
164,381,6,6,6,46,4.329,sequential-input-sum
164,381,6,7,7,42,3.666,sequential-input-sum
164,381,6,8,8,49,4.294,sequential-input-sum
165,382,3,1,1,43,4.256,sequential-input-sum
165,382,3,2,2,45,4.068,sequential-input-sum
165,382,3,3,3,41,4.164,sequential-input-sum
165,382,3,4,4,48,3.851,sequential-input-sum
165,382,3,5,5,44,3.723,sequential-input-sum
165,382,3,6,6,46,4.014,sequential-input-sum
165,382,3,7,7,42,3.994,sequential-input-sum
165,382,3,8,8,49,4.072,sequential-input-sum
166,384,7,1,1,43,4.225,sequential-input-sum
166,384,7,2,2,45,4.109,sequential-input-sum
166,384,7,3,3,41,4.142,sequential-input-sum
166,384,7,4,4,48,4.016,sequential-input-sum
166,384,7,5,5,44,3.821,sequential-input-sum
166,384,7,6,6,46,4.166,sequential-input-sum
166,384,7,7,7,42,3.797,sequential-input-sum
166,384,7,8,8,49,3.913,sequential-input-sum
167,385,5,1,1,43,4.217,sequential-input-sum
167,385,5,2,2,45,4.062,sequential-input-sum
167,385,5,3,3,41,4.068,sequential-input-sum
167,385,5,4,4,48,4.076,sequential-input-sum
167,385,5,5,5,44,3.977,sequential-input-sum
167,385,5,6,6,46,3.988,sequential-input-sum
167,385,5,7,7,42,3.619,sequential-input-sum
167,385,5,8,8,49,4.294,sequential-input-sum
168,386,6,1,1,43,4.189,sequential-input-sum
168,386,6,2,2,45,4.099,sequential-input-sum
168,386,6,3,3,41,4.148,sequential-input-sum
168,386,6,4,4,48,3.925,sequential-input-sum
168,386,6,5,5,44,3.638,sequential-input-sum
168,386,6,6,6,46,4.329,sequential-input-sum
168,386,6,7,7,42,3.667,sequential-input-sum
168,386,6,8,8,49,4.294,sequential-input-sum
169,391,5,1,1,43,4.198,sequential-input-sum
169,391,5,2,2,45,4.123,sequential-input-sum
169,391,5,3,3,41,4.065,sequential-input-sum
169,391,5,4,4,48,4.071,sequential-input-sum
169,391,5,5,5,44,3.977,sequential-input-sum
169,391,5,6,6,46,3.977,sequential-input-sum
169,391,5,7,7,42,3.63,sequential-input-sum
169,391,5,8,8,49,4.294,sequential-input-sum
170,393,7,1,1,43,4.246,sequential-input-sum
170,393,7,2,2,45,4.132,sequential-input-sum
170,393,7,3,3,41,4.141,sequential-input-sum
170,393,7,4,4,48,4.046,sequential-input-sum
170,393,7,5,5,44,3.84,sequential-input-sum
170,393,7,6,6,46,4.182,sequential-input-sum
170,393,7,7,7,42,3.784,sequential-input-sum
170,393,7,8,8,49,3.891,sequential-input-sum
171,394,5,1,1,43,4.204,sequential-input-sum
171,394,5,2,2,45,4.124,sequential-input-sum
171,394,5,3,3,41,4.081,sequential-input-sum
171,394,5,4,4,48,4.076,sequential-input-sum
171,394,5,5,5,44,3.977,sequential-input-sum
171,394,5,6,6,46,3.98,sequential-input-sum
171,394,5,7,7,42,3.613,sequential-input-sum
171,394,5,8,8,49,4.294,sequential-input-sum
172,396,0,1,1,43,3.978,sequential-input-sum
172,396,0,2,2,45,3.853,sequential-input-sum
172,396,0,3,3,41,4.164,sequential-input-sum
172,396,0,4,4,48,4.184,sequential-input-sum
172,396,0,5,5,44,3.801,sequential-input-sum
172,396,0,6,6,46,4.175,sequential-input-sum
172,396,0,7,7,42,3.848,sequential-input-sum
172,396,0,8,8,49,4.134,sequential-input-sum
173,398,0,1,1,43,3.993,sequential-input-sum
173,398,0,2,2,45,3.882,sequential-input-sum
173,398,0,3,3,41,4.126,sequential-input-sum
173,398,0,4,4,48,4.191,sequential-input-sum
173,398,0,5,5,44,3.707,sequential-input-sum
173,398,0,6,6,46,4.12,sequential-input-sum
173,398,0,7,7,42,3.898,sequential-input-sum
173,398,0,8,8,49,4.186,sequential-input-sum
174,399,5,1,1,43,4.211,sequential-input-sum
174,399,5,2,2,45,4.093,sequential-input-sum
174,399,5,3,3,41,4.065,sequential-input-sum
174,399,5,4,4,48,4.068,sequential-input-sum
174,399,5,5,5,44,3.977,sequential-input-sum
174,399,5,6,6,46,3.987,sequential-input-sum
174,399,5,7,7,42,3.621,sequential-input-sum
174,399,5,8,8,49,4.294,sequential-input-sum
175,401,3,1,1,43,4.219,sequential-input-sum
175,401,3,2,2,45,4.075,sequential-input-sum
175,401,3,3,3,41,4.164,sequential-input-sum
175,401,3,4,4,48,3.789,sequential-input-sum
175,401,3,5,5,44,3.717,sequential-input-sum
175,401,3,6,6,46,3.969,sequential-input-sum
175,401,3,7,7,42,3.995,sequential-input-sum
175,401,3,8,8,49,4.124,sequential-input-sum
176,402,7,1,1,43,4.231,sequential-input-sum
176,402,7,2,2,45,4.145,sequential-input-sum
176,402,7,3,3,41,4.136,sequential-input-sum
176,402,7,4,4,48,4.033,sequential-input-sum
176,402,7,5,5,44,3.836,sequential-input-sum
176,402,7,6,6,46,4.177,sequential-input-sum
176,402,7,7,7,42,3.785,sequential-input-sum
176,402,7,8,8,49,3.901,sequential-input-sum
177,404,0,1,1,43,3.973,sequential-input-sum
177,404,0,2,2,45,3.861,sequential-input-sum
177,404,0,3,3,41,4.164,sequential-input-sum
177,404,0,4,4,48,4.153,sequential-input-sum
177,404,0,5,5,44,3.791,sequential-input-sum
177,404,0,6,6,46,4.189,sequential-input-sum
177,404,0,7,7,42,3.84,sequential-input-sum
177,404,0,8,8,49,4.136,sequential-input-sum
178,405,6,1,1,43,4.188,sequential-input-sum
178,405,6,2,2,45,4.101,sequential-input-sum
178,405,6,3,3,41,4.152,sequential-input-sum
178,405,6,4,4,48,3.929,sequential-input-sum
178,405,6,5,5,44,3.639,sequential-input-sum
178,405,6,6,6,46,4.329,sequential-input-sum
178,405,6,7,7,42,3.664,sequential-input-sum
178,405,6,8,8,49,4.294,sequential-input-sum
179,406,3,1,1,43,4.218,sequential-input-sum
179,406,3,2,2,45,4.072,sequential-input-sum
179,406,3,3,3,41,4.164,sequential-input-sum
179,406,3,4,4,48,3.77,sequential-input-sum
179,406,3,5,5,44,3.708,sequential-input-sum
179,406,3,6,6,46,3.958,sequential-input-sum
179,406,3,7,7,42,3.995,sequential-input-sum
179,406,3,8,8,49,4.116,sequential-input-sum
180,410,3,1,1,43,4.224,sequential-input-sum
180,410,3,2,2,45,4.077,sequential-input-sum
180,410,3,3,3,41,4.164,sequential-input-sum
180,410,3,4,4,48,3.79,sequential-input-sum
180,410,3,5,5,44,3.72,sequential-input-sum
180,410,3,6,6,46,3.976,sequential-input-sum
180,410,3,7,7,42,3.995,sequential-input-sum
180,410,3,8,8,49,4.125,sequential-input-sum
181,412,3,1,1,43,4.217,sequential-input-sum
181,412,3,2,2,45,4.067,sequential-input-sum
181,412,3,3,3,41,4.164,sequential-input-sum
181,412,3,4,4,48,3.79,sequential-input-sum
181,412,3,5,5,44,3.738,sequential-input-sum
181,412,3,6,6,46,3.954,sequential-input-sum
181,412,3,7,7,42,3.995,sequential-input-sum
181,412,3,8,8,49,4.173,sequential-input-sum
182,413,6,1,1,43,4.192,sequential-input-sum
182,413,6,2,2,45,4.101,sequential-input-sum
182,413,6,3,3,41,4.142,sequential-input-sum
182,413,6,4,4,48,3.938,sequential-input-sum
182,413,6,5,5,44,3.641,sequential-input-sum
182,413,6,6,6,46,4.329,sequential-input-sum
182,413,6,7,7,42,3.657,sequential-input-sum
182,413,6,8,8,49,4.294,sequential-input-sum
183,415,7,1,1,43,4.229,sequential-input-sum
183,415,7,2,2,45,4.116,sequential-input-sum
183,415,7,3,3,41,4.131,sequential-input-sum
183,415,7,4,4,48,4.038,sequential-input-sum
183,415,7,5,5,44,3.828,sequential-input-sum
183,415,7,6,6,46,4.173,sequential-input-sum
183,415,7,7,7,42,3.791,sequential-input-sum
183,415,7,8,8,49,3.903,sequential-input-sum
184,419,6,1,1,43,4.193,sequential-input-sum
184,419,6,2,2,45,4.11,sequential-input-sum
184,419,6,3,3,41,4.144,sequential-input-sum
184,419,6,4,4,48,3.932,sequential-input-sum
184,419,6,5,5,44,3.636,sequential-input-sum
184,419,6,6,6,46,4.329,sequential-input-sum
184,419,6,7,7,42,3.664,sequential-input-sum
184,419,6,8,8,49,4.294,sequential-input-sum
185,420,3,1,1,43,4.216,sequential-input-sum
185,420,3,2,2,45,4.087,sequential-input-sum
185,420,3,3,3,41,4.164,sequential-input-sum
185,420,3,4,4,48,3.783,sequential-input-sum
185,420,3,5,5,44,3.721,sequential-input-sum
185,420,3,6,6,46,3.973,sequential-input-sum
185,420,3,7,7,42,3.995,sequential-input-sum
185,420,3,8,8,49,4.128,sequential-input-sum
186,422,6,1,1,43,4.192,sequential-input-sum
186,422,6,2,2,45,4.1,sequential-input-sum
186,422,6,3,3,41,4.149,sequential-input-sum
186,422,6,4,4,48,3.925,sequential-input-sum
186,422,6,5,5,44,3.638,sequential-input-sum
186,422,6,6,6,46,4.329,sequential-input-sum
186,422,6,7,7,42,3.667,sequential-input-sum
186,422,6,8,8,49,4.294,sequential-input-sum
187,427,3,1,1,43,4.207,sequential-input-sum
187,427,3,2,2,45,4.088,sequential-input-sum
187,427,3,3,3,41,4.164,sequential-input-sum
187,427,3,4,4,48,3.76,sequential-input-sum
187,427,3,5,5,44,3.73,sequential-input-sum
187,427,3,6,6,46,3.951,sequential-input-sum
187,427,3,7,7,42,3.995,sequential-input-sum
187,427,3,8,8,49,4.129,sequential-input-sum
188,428,0,1,1,43,3.978,sequential-input-sum
188,428,0,2,2,45,3.857,sequential-input-sum
188,428,0,3,3,41,4.164,sequential-input-sum
188,428,0,4,4,48,4.184,sequential-input-sum
188,428,0,5,5,44,3.797,sequential-input-sum
188,428,0,6,6,46,4.171,sequential-input-sum
188,428,0,7,7,42,3.841,sequential-input-sum
188,428,0,8,8,49,4.142,sequential-input-sum
189,435,6,1,1,43,4.198,sequential-input-sum
189,435,6,2,2,45,4.102,sequential-input-sum
189,435,6,3,3,41,4.144,sequential-input-sum
189,435,6,4,4,48,3.933,sequential-input-sum
189,435,6,5,5,44,3.638,sequential-input-sum
189,435,6,6,6,46,4.329,sequential-input-sum
189,435,6,7,7,42,3.662,sequential-input-sum
189,435,6,8,8,49,4.294,sequential-input-sum
190,443,0,1,1,43,3.973,sequential-input-sum
190,443,0,2,2,45,3.858,sequential-input-sum
190,443,0,3,3,41,4.164,sequential-input-sum
190,443,0,4,4,48,4.171,sequential-input-sum
190,443,0,5,5,44,3.794,sequential-input-sum
190,443,0,6,6,46,4.175,sequential-input-sum
190,443,0,7,7,42,3.851,sequential-input-sum
190,443,0,8,8,49,4.142,sequential-input-sum
191,444,0,1,1,43,3.977,sequential-input-sum
191,444,0,2,2,45,3.857,sequential-input-sum
191,444,0,3,3,41,4.164,sequential-input-sum
191,444,0,4,4,48,4.184,sequential-input-sum
191,444,0,5,5,44,3.807,sequential-input-sum
191,444,0,6,6,46,4.169,sequential-input-sum
191,444,0,7,7,42,3.838,sequential-input-sum
191,444,0,8,8,49,4.141,sequential-input-sum
192,450,0,1,1,43,3.984,sequential-input-sum
192,450,0,2,2,45,3.866,sequential-input-sum
192,450,0,3,3,41,4.164,sequential-input-sum
192,450,0,4,4,48,4.155,sequential-input-sum
192,450,0,5,5,44,3.831,sequential-input-sum
192,450,0,6,6,46,4.142,sequential-input-sum
192,450,0,7,7,42,3.802,sequential-input-sum
192,450,0,8,8,49,4.158,sequential-input-sum
193,455,6,1,1,43,4.202,sequential-input-sum
193,455,6,2,2,45,4.058,sequential-input-sum
193,455,6,3,3,41,4.154,sequential-input-sum
193,455,6,4,4,48,3.951,sequential-input-sum
193,455,6,5,5,44,3.634,sequential-input-sum
193,455,6,6,6,46,4.329,sequential-input-sum
193,455,6,7,7,42,3.653,sequential-input-sum
193,455,6,8,8,49,4.294,sequential-input-sum
194,456,0,1,1,43,3.981,sequential-input-sum
194,456,0,2,2,45,3.856,sequential-input-sum
194,456,0,3,3,41,4.164,sequential-input-sum
194,456,0,4,4,48,4.173,sequential-input-sum
194,456,0,5,5,44,3.782,sequential-input-sum
194,456,0,6,6,46,4.181,sequential-input-sum
194,456,0,7,7,42,3.846,sequential-input-sum
194,456,0,8,8,49,4.143,sequential-input-sum
195,457,0,1,1,43,3.975,sequential-input-sum
195,457,0,2,2,45,3.853,sequential-input-sum
195,457,0,3,3,41,4.164,sequential-input-sum
195,457,0,4,4,48,4.176,sequential-input-sum
195,457,0,5,5,44,3.805,sequential-input-sum
195,457,0,6,6,46,4.174,sequential-input-sum
195,457,0,7,7,42,3.844,sequential-input-sum
195,457,0,8,8,49,4.144,sequential-input-sum
196,459,6,1,1,43,4.2,sequential-input-sum
196,459,6,2,2,45,4.102,sequential-input-sum
196,459,6,3,3,41,4.142,sequential-input-sum
196,459,6,4,4,48,3.935,sequential-input-sum
196,459,6,5,5,44,3.637,sequential-input-sum
196,459,6,6,6,46,4.329,sequential-input-sum
196,459,6,7,7,42,3.662,sequential-input-sum
196,459,6,8,8,49,4.294,sequential-input-sum
197,460,0,1,1,43,3.977,sequential-input-sum
197,460,0,2,2,45,3.854,sequential-input-sum
197,460,0,3,3,41,4.164,sequential-input-sum
197,460,0,4,4,48,4.176,sequential-input-sum
197,460,0,5,5,44,3.805,sequential-input-sum
197,460,0,6,6,46,4.173,sequential-input-sum
197,460,0,7,7,42,3.842,sequential-input-sum
197,460,0,8,8,49,4.14,sequential-input-sum
198,461,6,1,1,43,4.185,sequential-input-sum
198,461,6,2,2,45,4.085,sequential-input-sum
198,461,6,3,3,41,4.141,sequential-input-sum
198,461,6,4,4,48,3.937,sequential-input-sum
198,461,6,5,5,44,3.624,sequential-input-sum
198,461,6,6,6,46,4.329,sequential-input-sum
198,461,6,7,7,42,3.652,sequential-input-sum
198,461,6,8,8,49,4.294,sequential-input-sum
199,471,0,1,1,43,3.989,sequential-input-sum
199,471,0,2,2,45,3.86,sequential-input-sum
199,471,0,3,3,41,4.164,sequential-input-sum
199,471,0,4,4,48,4.182,sequential-input-sum
199,471,0,5,5,44,3.792,sequential-input-sum
199,471,0,6,6,46,4.172,sequential-input-sum
199,471,0,7,7,42,3.826,sequential-input-sum
199,471,0,8,8,49,4.128,sequential-input-sum
