source_run,sample_index,label,prediction,correct,output_power_0,output_power_1,output_power_2,output_power_3,output_power_4,output_power_5,output_power_6,output_power_7,output_power_norm_0,output_power_norm_1,output_power_norm_2,output_power_norm_3,output_power_norm_4,output_power_norm_5,output_power_norm_6,output_power_norm_7,predicted_output_index,predicted_class,predicted_output_power,output_power_sum,inference_correct
run_20260720_211008,145,4,4,1,2.36853056e-05,3.558505318000001e-05,4.27961799e-05,4.798992845e-05,6.606259832e-05,3.2390199e-05,3.622078783e-05,1.376418891e-05,0.0793492882997485,0.1192152084346214,0.1433735529683436,0.1607733812842743,0.2213195070585944,0.1085119728637669,0.1213450138454914,0.0461120752451592,4,4,6.606259832e-05,0.00029849424119,True
run_20260720_211008,146,7,7,1,6.025908130000001e-06,1.02434751e-05,8.66989855e-06,1.36450681e-05,9.39289529e-06,1.12761486e-05,1.540020255e-05,4.48008242e-05,0.0504452501947476,0.0857521643435954,0.0725791353074992,0.1142282390270809,0.0786316257624586,0.0943970809193457,0.1289211607486855,0.3750453436965866,7,7,4.48008242e-05,0.00011945442052,True
run_20260720_211008,147,2,2,1,2.38667175e-05,2.2254731e-05,3.86830894e-05,3.576254002e-05,1.820970045e-05,9.317531e-06,1.116933404e-05,1.14645177e-05,0.1397936775329214,0.1303518462057428,0.2265770869228569,0.209470656671328,0.1066590322979435,0.054575243705675,0.0654217439430136,0.0671507127205184,2,2,3.86830894e-05,0.00017072816111,True
run_20260720_211008,148,3,3,1,9.3520152e-06,2.57011734e-05,2.27884413e-05,4.658749928e-05,3.2113805890000006e-05,2.61558282e-05,1.9706913130000003e-05,9.4814709e-06,0.0487370588994107,0.1339390040533475,0.1187596023008884,0.2427859287895099,0.1673577743057104,0.1363083904682134,0.102700537306909,0.0494117038760104,3,3,4.658749928e-05,0.0001918871473,True
run_20260720_211008,149,2,2,1,2.61059231e-05,2.28717937e-05,4.087190029999999e-05,3.5524016599999994e-05,1.82485021e-05,8.709871900000001e-06,1.097120495e-05,9.8675332e-06,0.1507525013642482,0.1320765443824529,0.2360208134427227,0.2051386706549777,0.1053786654924198,0.0502964392585365,0.0633548403117881,0.0569815250928539,2,2,4.087190029999999e-05,0.0001731707458499,True
run_20260720_211008,150,7,7,1,6.90752492e-06,1.1907313100000004e-05,1.044931052e-05,1.4560181090000005e-05,9.2984136e-06,1.13520176e-05,1.500087629e-05,4.30459587e-05,0.0563780195137846,0.0971854228661319,0.0852854588618922,0.1188376709636624,0.075892037952726,0.0926531973732824,0.1224345486981594,0.3513336437703607,7,7,4.30459587e-05,0.00012252159582,True
run_20260720_211008,151,1,1,1,2.1924351e-05,5.17377434e-05,2.53413384e-05,3.3526046499999994e-05,1.855690456e-05,8.2321868e-06,1.002504269e-05,9.308988999999998e-06,0.1227205801180987,0.2895997187806988,0.1418470151940667,0.1876605549485297,0.1038714483634836,0.0460792996671397,0.0561147308134915,0.0521066521144912,1,1,5.17377434e-05,0.0001786526023499,True
run_20260720_211008,152,1,1,1,2.15991833e-05,5.15750381e-05,2.5300639e-05,3.362708246e-05,1.852373587e-05,8.252396e-06,1.012492224e-05,9.5203692e-06,0.1209879903308121,0.2888979700891778,0.1417217227234406,0.1883623594010567,0.1037608480469758,0.0462258592645043,0.0567148293090019,0.0533284208350304,1,1,5.15750381e-05,0.00017852336617,True
run_20260720_211008,153,1,1,1,2.17136179e-05,5.13907084e-05,2.51948726e-05,3.359339771e-05,1.8453759180000004e-05,8.2602923e-06,1.015967387e-05,9.4413468e-06,0.1218444641080102,0.2883754035815939,0.1413792839293073,0.1885070263459968,0.103551992506296,0.0463520585700747,0.0570103067993245,0.0529794641593963,1,1,5.13907084e-05,0.00017820766876,True
run_20260720_211008,154,5,5,1,8.0063143e-06,1.3913784380000004e-05,9.2728653e-06,2.557886818e-05,1.398724108e-05,3.69610613e-05,2.645917078e-05,6.1233446e-06,0.0570645978858216,0.0991697903634292,0.0660918757078882,0.1823120817360539,0.0996933492558798,0.2634380841778472,0.1885863937358767,0.043643827137203,5,5,3.69610613e-05,0.00014030264992,True
run_20260720_211008,155,0,0,1,5.11512868e-05,4.78892783e-05,4.467767330000001e-05,7.67710801e-06,8.226118169999999e-06,8.9647519e-06,1.09837838535e-05,9.2208787e-06,0.2709415150873017,0.253663092969138,0.2366516514395389,0.040664612873791,0.0435726461580822,0.047485090094894,0.0581796319278273,0.0488417594494265,0,0,5.11512868e-05,0.0001887908790335,True
run_20260720_211008,156,2,2,1,2.6477081300000004e-05,2.30443657e-05,4.13248015e-05,3.5360261980000004e-05,1.826465012e-05,8.4354819e-06,1.059157547e-05,1.01298813e-05,0.1524930665676807,0.1327225592913097,0.2380075671722809,0.2036551809797393,0.1051940912605257,0.0485836217493944,0.061001505600367,0.0583424073787016,2,2,4.13248015e-05,0.00017362809927,True
run_20260720_211008,157,5,5,1,9.0864214e-06,1.5879765e-05,9.7160654e-06,2.198933042e-05,1.412387581e-05,9.18215424e-05,1.468706929e-05,7.6324399e-06,0.0491326532477032,0.0858660360392282,0.0525373027746883,0.1189020516564456,0.076371484673422,0.4965030571230698,0.0794168188865378,0.0412705955989048,5,5,9.18215424e-05,0.00018493650962,True
run_20260720_211008,158,0,0,1,5.08412927e-05,4.7676256600000006e-05,4.464440907e-05,7.65470405e-06,9.28684162e-06,8.740317500000001e-06,1.1186704057e-05,8.809980499999999e-06,0.2692287462621224,0.252468379720983,0.2364133097962992,0.0405352866723841,0.0491782288235857,0.0462841245273428,0.0592389010610564,0.0466530231362261,0,0,5.08412927e-05,0.000188840506097,True
run_20260720_211008,159,1,1,1,2.1322314900000004e-05,6.44545418e-05,3.55718338e-05,5.889795696e-05,2.946399146e-05,8.575909200000002e-06,1.435953102e-05,8.7493884e-06,0.0883293920854865,0.2670080861784186,0.1473591619697898,0.2439894897788021,0.1220569373578554,0.0355263886575622,0.059485503876002,0.0362450400960829,1,1,6.44545418e-05,0.00024139546754,True
run_20260720_211008,160,1,1,1,2.8235843100000008e-05,6.05906208e-05,3.15312841e-05,2.904002041e-05,2.537436493e-05,6.0788398e-06,5.59265268e-06,6.0543181e-06,0.1466812711087164,0.3147598336176556,0.1638006279854295,0.1508588601968066,0.1318162906744879,0.0315787258617489,0.0290530515085617,0.0314513390465931,1,1,6.05906208e-05,0.00019249794392,True
run_20260720_211008,161,1,1,1,2.1283617200000004e-05,5.032356759999999e-05,2.45890864e-05,3.334468875e-05,1.788942299e-05,8.6799984e-06,1.026365251e-05,1.01919583e-05,0.1205419964560259,0.2850127988250879,0.139262867671089,0.1888511391348359,0.1013186218487771,0.0491600805699094,0.0581292715829479,0.0577232239113267,1,1,5.032356759999999e-05,0.0001765659921499,True
run_20260720_211008,162,0,0,1,5.17494007e-05,4.913249499999999e-05,4.477388226e-05,7.2697255e-06,8.39972417e-06,8.713678999999998e-06,1.0099843697e-05,8.9989262e-06,0.273607044615527,0.2597710614943827,0.2367264052416779,0.0384361573721786,0.0444106342228483,0.046070561719923,0.0533994277737583,0.0475787075597038,0,0,5.17494007e-05,0.000189137676527,True
run_20260720_211008,163,0,0,1,5.09653558e-05,4.791903e-05,4.4619218260000006e-05,7.67335834e-06,9.417252320000002e-06,8.785290300000001e-06,1.1410646116e-05,8.3564656e-06,0.2694489421988156,0.2533433102157075,0.2358975224086453,0.0405683087142395,0.0497881087301924,0.0464469862142023,0.0603269903152765,0.0441798312029206,0,0,5.09653558e-05,0.000189146616736,True
run_20260720_211008,164,3,3,1,9.2556793e-06,2.372948743e-05,2.4937873600000006e-05,4.812835795e-05,3.043576329e-05,2.50512428e-05,1.821717279e-05,1.51831767e-05,0.0474799346806494,0.1217279117678258,0.127926710857656,0.2468896358317985,0.1561298750881427,0.128508274029448,0.0934507501934843,0.077886907550995,3,3,4.812835795e-05,0.00019493875386,True
run_20260720_211008,165,1,1,1,2.29083383e-05,5.39465301e-05,2.6371203800000004e-05,3.426806042e-05,1.844354101e-05,7.770976700000001e-06,1.033340571e-05,1.02390493e-05,0.1243119214947943,0.2927404304443923,0.1431031344822082,0.1859553661607096,0.1000837333592694,0.042169145261325,0.0560741465650251,0.0555621222322759,1,1,5.39465301e-05,0.00018428110534,True
run_20260720_211008,166,6,6,1,9.46443732e-06,1.8416895200000003e-05,1.7827485399999997e-05,2.816097377e-05,2.534982121e-05,1.72603672e-05,3.5074262319999994e-05,5.35800368e-06,0.0603167538240981,0.1173706683687577,0.1136143662658334,0.1794695727703307,0.1615541287570671,0.1100001282818932,0.2235278838443699,0.0341464978876495,6,6,3.5074262319999994e-05,0.0001569122461,True
run_20260720_211008,167,4,4,1,2.9546885700000004e-05,4.37068904e-05,5.53149987e-05,6.053598501000001e-05,8.061038888e-05,5.87577792e-05,0.00010498002324,1.879540876e-05,0.0653333175319567,0.0966435575590164,0.1223111095714182,0.1338556208909726,0.178243629008642,0.1299236977095762,0.2321291408674963,0.0415599268609212,6,6,0.00010498002324,0.00045224835989,False
run_20260720_211008,168,2,2,1,2.39062946e-05,2.18444149e-05,3.818933920000001e-05,3.4129092530000004e-05,1.7613526140000002e-05,8.8691202e-06,1.12687403e-05,1.35397217e-05,0.141156467711268,0.1289819479804867,0.2254917508504,0.2015177269557208,0.104000355365088,0.0523683699245743,0.0665371025881867,0.0799462786242751,2,2,3.818933920000001e-05,0.00016936024957,True
run_20260720_211008,169,3,3,1,7.139848099999999e-06,1.823114054e-05,2.0930717e-05,4.89597533e-05,3.412826781e-05,2.75931724e-05,2.150137035e-05,1.06272036e-05,0.0377547061685915,0.096404201401147,0.1106792552397499,0.25889361706844,0.1804664056101628,0.145909563008951,0.1136968053684946,0.056195446134463,3,3,4.89597533e-05,0.0001891114730999,True
run_20260720_211008,170,6,6,1,9.1044645e-06,1.82456504e-05,1.7651147899999997e-05,2.8531077060000005e-05,2.548232715e-05,1.71542984e-05,3.493360701e-05,5.33846737e-06,0.0581974174565795,0.1166295648794728,0.112829395174656,0.182375910427973,0.1628877383083519,0.1096534414692411,0.2233020635562984,0.0341244687274268,6,6,3.493360701e-05,0.00015644103979,True
run_20260720_211008,171,1,1,1,2.18225866e-05,5.16551551e-05,2.54223444e-05,3.091650923e-05,1.6642571739999997e-05,6.308245799999999e-06,8.76969035e-06,1.00939619e-05,0.1271482326625556,0.3009662327964,0.1481220452848985,0.1801335277409365,0.0969671296298484,0.0367546853804667,0.0510961715693395,0.0588119749355547,1,1,5.16551551e-05,0.0001716310651199,True
run_20260720_211008,172,1,1,1,2.19077333e-05,5.18144811e-05,2.55517494e-05,3.375821778e-05,1.894543123e-05,8.380930500000001e-06,1.002512823e-05,9.2567411e-06,0.1219532563861516,0.2884344359853837,0.1422383138876762,0.1879210656660624,0.1054630801141985,0.0466539259002673,0.0558066421840746,0.0515292798761854,1,1,5.18144811e-05,0.00017964041264,True
run_20260720_211008,173,1,1,1,2.1774671699999995e-05,5.12015425e-05,2.50482219e-05,3.5252890580000005e-05,1.8350338610000003e-05,8.667993900000001e-06,1.50971238e-05,9.909595e-06,0.1175088627366405,0.2763134669689081,0.1351748540504523,0.1902452141326673,0.099029158767678,0.0467775642926059,0.0814729091108303,0.0534779699402172,1,1,5.12015425e-05,0.00018530237799,True
run_20260720_211008,174,3,3,1,8.8380534e-06,2.5199743510000004e-05,2.16917823e-05,4.502285423e-05,3.131505406000001e-05,2.46073421e-05,1.932311134e-05,9.4601068e-06,0.0476552703304111,0.1358784038605237,0.1169632839574072,0.2427657078172152,0.168852494899017,0.1326841428553042,0.1041912797825291,0.0510094164975922,3,3,4.502285423e-05,0.00018545804774,True
run_20260720_211008,175,5,5,1,5.977108600000001e-06,9.51994013e-06,7.9298015e-06,2.671533547e-05,1.469370324e-05,3.91776536e-05,2.777465171e-05,6.202328899999999e-06,0.0433153557473124,0.0689898111310986,0.0574662760817281,0.1936026827071276,0.1064834229523681,0.2839155378620651,0.201279414527678,0.0449474989906217,5,5,3.91776536e-05,0.00013799052315,True
run_20260720_211008,176,2,2,1,5.5094761000000005e-06,1.7352087300000002e-05,1.59943614e-05,3.557957457e-05,1.831110808e-05,8.5039974e-06,1.057155095e-05,9.8571731e-06,0.0452786529134119,0.142605054259138,0.1314468245723534,0.2924044280293528,0.1504865965775391,0.0698885955147637,0.0868804179441854,0.0810094301892554,3,3,3.557957457e-05,0.0001216793289,False
run_20260720_211008,177,4,4,1,2.71687789e-05,3.990481722e-05,4.920476629999999e-05,5.615556904000001e-05,7.706272054e-05,3.75094237e-05,4.293741346e-05,1.7711541850000002e-05,0.0781486717481689,0.1147827980629803,0.1415333071897488,0.1615266975336385,0.2216643329340554,0.1078926532172666,0.1235058021029039,0.0509457372112372,4,4,7.706272054e-05,0.00034765503101,True
run_20260720_211008,178,5,5,1,7.2632104e-06,1.018907763e-05,9.7959436e-06,2.634425909e-05,1.438024524e-05,3.75774135e-05,2.567488637e-05,5.9991241000000005e-06,0.0529295308035047,0.0742513390877932,0.0713864351947722,0.1919797439710222,0.1047938296531424,0.2738396323152481,0.1871017930304483,0.0437176959440687,5,5,3.75774135e-05,0.00013722415993,True
run_20260720_211008,179,3,3,1,9.1461012e-06,2.639894775e-05,2.22956049e-05,4.648718371e-05,3.268674655e-05,2.5852333e-05,2.08490415e-05,1.16243355e-05,0.0468213751887239,0.1351433807872442,0.1141372546897308,0.2379805145774079,0.1673323299676893,0.1323451114773178,0.1067319039064182,0.0595081294054677,3,3,4.648718371e-05,0.0001953402941099,True
run_20260720_211008,180,0,0,1,5.06770911e-05,4.85142282e-05,4.394279265e-05,7.43045931e-06,8.45646467e-06,8.9209463e-06,1.0376808000000002e-05,9.8013907e-06,0.2693867869436989,0.2578895467788874,0.2335889346521053,0.0394984699316491,0.0449524587324667,0.0474215273231079,0.0551605253019676,0.0521017503361169,0,0,5.06770911e-05,0.00018812018093,True
run_20260720_211008,181,3,3,1,9.0966226e-06,2.551723715e-05,2.19488001e-05,4.461415936e-05,3.128081869e-05,2.45764512e-05,1.960131082e-05,9.3606141e-06,0.048907621208602,0.1371923870758658,0.1180068304992808,0.2398662121608836,0.1681800486683354,0.1321342897023444,0.1053856499198541,0.0503269607648337,3,3,4.461415936e-05,0.00018599601402,True
run_20260720_211008,182,6,6,1,9.58161185e-06,1.8382605e-05,1.778036867e-05,2.760075908e-05,2.4552417170000003e-05,1.78303951e-05,3.506630998e-05,5.43084909e-06,0.0613320049464961,0.1176672608366497,0.113812339331922,0.1766727685197984,0.1571602977550042,0.1141325590715909,0.2244598435855786,0.0347629259529599,6,6,3.506630998e-05,0.0001562253159399,True
run_20260720_211008,183,5,5,1,8.6692859e-06,1.506289692e-05,9.6627355e-06,2.539783752e-05,1.391636088e-05,3.70807966e-05,2.648610499e-05,6.1274502e-06,0.0608783338686109,0.1057761940604855,0.0678546358533497,0.1783512563685658,0.097724873035819,0.26039251001387,0.1859933979637586,0.0430287988355403,5,5,3.70807966e-05,0.0001424034685099,True
run_20260720_211008,184,5,5,1,8.950374e-06,1.570594377e-05,9.8238891e-06,2.539977227e-05,1.392896369e-05,3.70217416e-05,2.650457243e-05,6.1458748e-06,0.0623801464098377,0.1094634784956783,0.0684681601430296,0.1770251738060483,0.0970787136179463,0.258025157535895,0.1847251420682027,0.0428340279233618,5,5,3.70217416e-05,0.00014348113166,True
run_20260720_211008,185,7,7,1,7.0094349e-06,1.21139335e-05,9.22372278e-06,1.331136777e-05,9.471504379999998e-06,1.1325912e-05,1.541243639e-05,4.46643399e-05,0.0572046291933497,0.0988629017640775,0.075275631907524,0.1086352706320385,0.0772977998498976,0.092431787366555,0.1257822807735955,0.364509698512962,7,7,4.46643399e-05,0.00012253265162,True
run_20260720_211008,186,2,2,1,2.5676716200000005e-05,2.28390292e-05,4.06004051e-05,3.571573462e-05,1.811814056e-05,9.2014562e-06,1.117554744e-05,9.3888529e-06,0.1486644764219993,0.1322346787477736,0.2350704786273476,0.2067889424002503,0.104901415707223,0.0532751017551441,0.0647048047716013,0.0543601015686604,2,2,4.06004051e-05,0.00017271588222,True
run_20260720_211008,187,2,2,1,2.6967593100000005e-05,2.38621981e-05,4.252452280000001e-05,3.700612065e-05,1.86978942e-05,8.7624621e-06,1.0142512579999998e-05,7.860750299999999e-06,0.1533782921765318,0.1357163458594338,0.2418583912364796,0.2104724572314793,0.1063443470486611,0.0498365377724268,0.0576855803234211,0.044708048351566,2,2,4.252452280000001e-05,0.00017582405383,True
run_20260720_211008,188,7,7,1,6.840989199999999e-06,8.3612569e-06,8.605208099999999e-06,1.118712026e-05,9.27544926e-06,1.2177371299999998e-05,1.684854216e-05,4.69931371e-05,0.0568712432192806,0.0695096952906735,0.0715377365027303,0.0930019648663971,0.0771096570118188,0.1012342257423514,0.1400671030253438,0.3906683743414041,7,7,4.69931371e-05,0.00012028907428,True
run_20260720_211008,189,1,1,1,2.19045245e-05,5.147874669999999e-05,2.50020833e-05,3.303489864e-05,1.7646429279999995e-05,8.2406787e-06,9.99070379e-06,9.8512411e-06,0.123650072322403,0.290595249055585,0.1411356547938643,0.1864805422276686,0.0996133130716519,0.0465182669105958,0.0563970811685597,0.0556098204496714,1,1,5.147874669999999e-05,0.0001771493060099,True
run_20260720_211008,190,2,2,1,2.44236509e-05,2.28500438e-05,3.96424281e-05,3.5485888500000004e-05,1.84205204e-05,8.7999791e-06,1.127289566e-05,1.1555023e-05,0.1416270807586772,0.1325020985540664,0.2298772361665535,0.205774428113158,0.1068163208272708,0.0510290355759372,0.0653689045327356,0.0670048954716009,2,2,3.96424281e-05,0.00017245042946,True
run_20260720_211008,191,4,4,1,3.3880506700000006e-05,4.926334809e-05,6.02956875e-05,7.054897017e-05,9.571081502e-05,4.74047109e-05,5.488150779000001e-05,2.6980614300000004e-05,0.0771825023225576,0.1122258445554296,0.1373583955433866,0.160716193007824,0.2180368867557414,0.1079917204762296,0.1250244614100515,0.0614639959287793,4,4,9.571081502e-05,0.00043896616047,True
run_20260720_211008,192,1,1,1,2.18564594e-05,5.15686241e-05,2.50836343e-05,3.148919248e-05,1.753498483e-05,7.319481399999999e-06,5.770519e-06,9.4540929e-06,0.1285092098838863,0.3032075331419023,0.1474839984791567,0.185146696060315,0.1031002782559207,0.0430362829705987,0.0339288639453631,0.0555871372628569,1,1,5.15686241e-05,0.00017007698841,True
run_20260720_211008,193,7,7,1,5.67955112e-06,6.384295400000001e-06,8.66165187e-06,1.497866688e-05,1.107918409e-05,1.38284631e-05,2.230579993e-05,4.67227698e-05,0.0438100460987232,0.049246193910808,0.0668129152635908,0.1155401320712505,0.0854609027128786,0.1066678674221517,0.1720590417367697,0.3604029007838271,7,7,4.67227698e-05,0.00012964038219,True
run_20260720_211008,194,3,3,1,9.7948908e-06,2.742808596e-05,2.32717277e-05,4.805325632e-05,3.290488695e-05,2.80169014e-05,2.02144739e-05,8.2023802e-06,0.0494974932113801,0.1386050673077693,0.1176013298532983,0.2428322864491669,0.1662815289812987,0.1415805867739134,0.1021518059840821,0.0414499014390909,3,3,4.805325632e-05,0.00019788660323,True
run_20260720_211008,195,3,3,1,9.3172597e-06,2.6070632969999995e-05,2.27451825e-05,4.631216057e-05,3.221546370999999e-05,2.59250569e-05,2.006578635e-05,9.3420803e-06,0.0485290060909991,0.1357890567542443,0.1184684269435344,0.2412171813123188,0.1677944465374247,0.1350308228726951,0.1045127751456619,0.0486582843431211,3,3,4.631216057e-05,0.000191993623,True
run_20260720_211008,196,7,7,1,6.05471441e-06,9.6555704e-06,9.15256171e-06,1.35460631e-05,9.15863618e-06,1.09960639e-05,1.507669257e-05,4.56097906e-05,0.0507732469156273,0.0809690807580836,0.0767509818208496,0.1135937320800847,0.0768019207329611,0.0922101076431639,0.1264291893377038,0.3824717407115257,7,7,4.56097906e-05,0.00011925009287,True
run_20260720_211008,197,2,2,1,2.6466272999999997e-05,2.33372236e-05,4.17455707e-05,3.305679151e-05,1.6251775779999997e-05,6.549599e-06,9.73962602e-06,9.6817712e-06,0.1586434706770581,0.1398874011414659,0.2502302542274278,0.1981481916473207,0.0974159872984214,0.0392594422683915,0.0583810223263918,0.0580342304135223,2,2,4.17455707e-05,0.00016682863081,True
run_20260720_211008,198,2,2,1,2.68892088e-05,2.329613e-05,4.1910089e-05,3.5649740670000007e-05,1.8209919590000005e-05,8.4526581e-06,1.048878992e-05,9.4035562e-06,0.1542696188410761,0.1336552935530092,0.2404478876160006,0.2045308192535628,0.1044745263860625,0.0484948572856831,0.0601766171365563,0.0539503799280489,2,2,4.1910089e-05,0.00017430009228,True
run_20260720_211008,199,4,4,1,2.32869983e-05,3.4876911830000004e-05,4.23170553e-05,4.786306404000001e-05,6.613918793000001e-05,3.1979891400000004e-05,3.621005056e-05,1.442382145e-05,0.0783818073024866,0.1173923468858963,0.1424351576533276,0.1611024922215869,0.2226181758888269,0.1076412534143248,0.1218795642462523,0.0485492023872984,4,4,6.613918793000001e-05,0.00029709698081,True
run_20260721_134247,200,1,1,1,2.14085284e-05,5.076401939999999e-05,2.50285176e-05,3.315524674000001e-05,1.818521499e-05,8.061273999999999e-06,9.86848707e-06,8.8817913e-06,0.1220881233511499,0.2894960245052325,0.1427321246445518,0.1890770714408811,0.1037062767409225,0.0459716705459968,0.056277808739595,0.0506509000316701,1,1,5.076401939999999e-05,0.0001753530795,True
run_20260721_134247,201,5,5,1,8.4420525e-06,1.4744870899999996e-05,9.376177599999998e-06,1.7242444830000006e-05,1.1529369199999998e-05,2.22883905e-05,5.62864767e-06,4.3832238e-06,0.0901589848011928,0.1574714906556966,0.100135204528956,0.184144948324282,0.1231307460442991,0.2380343714200486,0.060112533028052,0.0468117211974726,5,5,2.22883905e-05,9.3635177e-05,True
run_20260721_134247,202,7,7,1,5.54599241e-06,9.399776600000002e-06,8.29485876e-06,1.347606018e-05,9.5431272e-06,1.0830381400000002e-05,1.5172408519999998e-05,4.3436914e-05,0.0479344465264768,0.0812430049455347,0.0716931135641236,0.1164746430090757,0.0824819954024723,0.0936078342162118,0.1311363144977331,0.3754286478383716,7,7,4.3436914e-05,0.00011569951907,True
run_20260721_134247,203,2,2,1,2.55691765e-05,2.24360086e-05,3.9963610000000005e-05,3.464018831e-05,1.750247371e-05,8.0311278e-06,1.047927455e-05,1.03836565e-05,0.1512919643672385,0.1327531144248723,0.2364633471909515,0.2049648386396391,0.1035615530626044,0.0475199152755795,0.0620055179255815,0.061439749113533,2,2,3.9963610000000005e-05,0.0001690055159699,True
run_20260721_134247,204,3,3,1,6.809023100000001e-06,1.782407892e-05,2.04565265e-05,4.789709192e-05,3.2970503880000005e-05,2.67656231e-05,2.056668052e-05,9.9013683e-06,0.0371690036991764,0.0972978422281886,0.1116678116646131,0.2614600010321998,0.1799789430409525,0.1461078233109036,0.1122691189471305,0.0540494560768354,3,3,4.789709192e-05,0.0001831908962399,True
run_20260721_134247,205,0,0,1,0.0001378294383,2.75847877e-05,3.695758377e-05,7.54153453e-06,8.81497232e-06,9.2060263e-06,1.017054747e-05,8.406048e-06,0.5591209834345883,0.1119008668749565,0.1499226931323029,0.0305931030049006,0.0357589499986163,0.0373453054867501,0.041257996648852,0.034100101419033,0,0,0.0001378294383,0.00024651093839,True
run_20260721_134247,206,4,6,0,1.6544729899999998e-05,2.34881207e-05,2.9279555e-05,2.301968778e-05,3.684084551e-05,9.55358187e-06,2.639554111e-05,4.11049323e-06,0.0977632813628776,0.1387919758472051,0.1730137264824645,0.1360239923482665,0.2176936079954039,0.0564523880429197,0.1559720060623253,0.0242890218585371,4,4,3.684084551e-05,0.0001692325551,True
run_20260721_134247,207,4,4,1,1.93698388e-05,3.038972625e-05,3.61198071e-05,3.9979051550000005e-05,5.550784202e-05,2.64328528e-05,2.957383017e-05,1.12669533e-05,0.0779031790351133,0.1222238506642519,0.1452695517127926,0.1607909721248519,0.223245913370061,0.1063097780703883,0.1189424140425756,0.0453143409799652,4,4,5.550784202e-05,0.00024863990199,True
run_20260721_134247,208,2,2,1,2.5748066e-05,2.27158364e-05,4.03818409e-05,3.510027147e-05,1.7506044760000002e-05,7.7486966e-06,1.014489565e-05,9.8791522e-06,0.1521530260011,0.1342346740297284,0.2386283804162217,0.2074180063706757,0.1034484564217251,0.0457893666753237,0.0599492238218162,0.0583788662634088,2,2,4.03818409e-05,0.00016922480398,True
run_20260721_134247,209,4,4,1,1.6172395e-05,2.5658716970000003e-05,3.07435156e-05,3.339653091000001e-05,4.703635901e-05,2.18868859e-05,2.4465558089999995e-05,8.64025877e-06,0.0777518167075114,0.123359085577699,0.1478052069514575,0.1605600747434785,0.226136101940017,0.1052253015583044,0.1176227508826399,0.0415396616388919,4,4,4.703635901e-05,0.00020800022025,True
run_20260721_134247,210,1,1,1,2.16639736e-05,5.066113960000001e-05,2.48931e-05,3.517344163e-05,1.8113423569999995e-05,8.320497699999999e-06,1.476399651e-05,8.7986174e-06,0.1187794757917834,0.2777654605664015,0.1364841659903262,0.1928493376027883,0.099312480534002,0.0456197174803028,0.0809482045366562,0.0482411574977392,1,1,5.066113960000001e-05,0.00018238819001,True
run_20260721_134247,211,5,5,1,2.4808772100000007e-05,1.0401385980000002e-05,8.8294633e-06,2.176777537e-05,1.2871594239999998e-05,3.63484316e-05,2.560603e-05,6.0161251e-06,0.169170429883152,0.0709268048625909,0.0602079013051401,0.1484339451424437,0.0877710965333227,0.247859094942887,0.1746069126371993,0.0410238146932641,5,5,3.63484316e-05,0.00014664957769,True
run_20260721_134247,212,7,7,1,5.741381220000001e-06,9.6300598e-06,8.486792950000002e-06,1.340434012e-05,9.40862725e-06,1.08008059e-05,1.516914803e-05,4.33913451e-05,0.0494808023759903,0.0829945038613494,0.0731415157213508,0.1155222896796738,0.081086137246014,0.0930843157353224,0.1307318896139374,0.3739585457663614,7,7,4.33913451e-05,0.00011603250037,True
run_20260721_134247,213,7,7,1,6.374615520000001e-06,1.12832952e-05,9.30448353e-06,1.357402422e-05,8.8477752e-06,1.16124611e-05,1.820924695e-05,8.1948709e-05,0.0395558990929254,0.0700153420965677,0.0577363780560159,0.0842298222765984,0.0549024018640873,0.0720578893034354,0.1129924044285513,0.5085098628818182,7,7,8.1948709e-05,0.00016115461072,True
run_20260721_134247,214,2,2,1,2.66965146e-05,2.29250692e-05,4.12196563e-05,3.5293264040000004e-05,1.732630378e-05,7.6480833e-06,1.0146535649999998e-05,9.855391e-06,0.1560188591949952,0.1339779067470598,0.2408945080919213,0.2062596887755732,0.1012577930237205,0.0446966673130542,0.0592980372387018,0.0575965396149736,2,2,4.12196563e-05,0.00017111081787,True
run_20260721_134247,215,2,2,1,2.57022304e-05,2.2518116100000003e-05,4.011790670000001e-05,3.510720537e-05,1.754000612e-05,8.4192321e-06,1.067003082e-05,8.7989245e-06,0.1521979899105765,0.1333429804984159,0.237561669323455,0.2078903661486047,0.1038646698336036,0.0498552142078145,0.0631835143415374,0.052103595735992,2,2,4.011790670000001e-05,0.00016887365211,True
run_20260721_134247,216,6,6,1,1.124573075e-05,1.04398574e-05,1.82470312e-05,2.480541844e-05,2.4636730580000003e-05,1.78840606e-05,3.658439346e-05,5.17512274e-06,0.0754654115717825,0.0700575314273569,0.1224482205810553,0.166458823654913,0.1653268297396165,0.1200124761793447,0.2455026152536089,0.0347280915923218,6,6,3.658439346e-05,0.00014901834517,True
run_20260721_134247,217,5,5,1,6.8930301e-06,9.068529059999998e-06,9.0852826e-06,2.496623046e-05,1.357398572e-05,3.65881945e-05,2.541020356e-05,5.758675499999999e-06,0.0524806858234088,0.0690440368856525,0.0691715914235574,0.1900825729697714,0.103346724097833,0.2785674097666099,0.1934628008865398,0.0438441781466269,5,5,3.65881945e-05,0.0001313441315,True
